                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.7927,                 2.5163,                 2.1016,                 2.4898,                 0.6472,                0.48077,                0.53728,                  0.261,                0.56518,                0.51923,                0.52869,                0.29089,                 1.7463,                 3.0127,                  2.177,                 2.7214,             0.00016892,             7.6964e-05,             7.6964e-05
                    152,                 1.7028,                  2.354,                 2.0522,                 2.4032,                0.61159,                0.45433,                0.50455,                0.26498,                0.56323,                0.44231,                0.47848,                0.27091,                 1.7191,                 3.1862,                 2.1998,                 2.7077,             0.00016923,             7.7467e-05,             7.7467e-05
                    153,                 1.7571,                 2.3876,                 2.0128,                 2.3877,                0.70737,                0.44231,                0.52254,                0.25057,                0.71172,                0.46154,                0.51984,                0.27194,                  1.798,                 3.0421,                 2.1324,                 2.7235,             0.00016953,             7.7969e-05,             7.7969e-05
                    154,                 1.7551,                 2.4947,                 2.0234,                 2.3627,                0.66891,                0.48077,                0.49394,                0.23439,                0.59345,                0.46154,                0.48215,                0.26931,                 1.7863,                 3.3006,                  2.198,                  2.677,             0.00016984,             7.8471e-05,             7.8471e-05
                    155,                 1.7502,                 2.5611,                 2.1147,                 2.4053,                0.70416,                 0.5494,                0.59708,                0.30726,                0.68022,                 0.5319,                0.55517,                 0.3225,                 1.7753,                 3.2812,                 2.1048,                  2.711,             0.00017015,             7.8973e-05,             7.8973e-05
                    156,                 1.6925,                 2.4665,                 2.0396,                 2.3986,                0.80533,                0.55693,                 0.6315,                0.31487,                0.75276,                0.53846,                 0.5731,                0.30755,                 1.7574,                 3.0816,                 2.0731,                 2.6589,             0.00017045,             7.9475e-05,             7.9475e-05
                    157,                  1.609,                 2.3337,                 1.9649,                 2.2816,                0.59847,                0.51599,                0.56057,                0.25208,                0.48418,                0.53846,                0.46013,                0.25363,                 1.6599,                 3.0356,                  2.123,                 2.6286,             0.00017076,             7.9977e-05,             7.9977e-05
                    158,                 1.7522,                 2.4857,                 2.0848,                 2.3824,                0.73282,                0.46154,                0.54441,                0.25459,                0.71184,                    0.5,                0.54324,                0.25912,                   1.77,                 3.2821,                 2.1227,                 2.7412,             0.00017106,             8.0478e-05,             8.0478e-05
                    159,                 1.6839,                 2.4804,                 1.9979,                 2.3278,                0.74966,                0.59615,                0.63018,                0.27244,                0.78105,                0.51923,                 0.5889,                0.31367,                 1.6527,                 3.0536,                 2.0286,                 2.6444,             0.00017137,              8.098e-05,              8.098e-05
                    160,                 1.6709,                 2.4136,                 1.9796,                 2.3126,                0.68431,                0.55769,                0.54987,                0.27087,                0.66528,                0.53517,                0.52624,                0.30933,                 1.6895,                 3.0657,                 2.0994,                 2.7608,             0.00017167,             8.1481e-05,             8.1481e-05
                    161,                 1.7345,                   2.41,                 2.0365,                  2.383,                0.65324,                0.53846,                0.56911,                0.30656,                0.68823,                0.55769,                0.59343,                0.33069,                 1.6509,                 2.9616,                 1.9765,                  2.639,             0.00017198,             8.1983e-05,             8.1983e-05
                    162,                 1.6728,                 2.4472,                 1.9621,                   2.31,                 0.6619,                0.57692,                0.58951,                0.30177,                0.73437,                0.44231,                0.53949,                0.31369,                 1.6125,                 2.8355,                 1.9983,                 2.6252,             0.00017229,             8.2484e-05,             8.2484e-05
                    163,                 1.6479,                 2.3024,                 1.9212,                 2.2834,                0.83148,                0.46154,                0.57327,                0.27778,                0.67724,                    0.5,                0.54459,                0.31067,                 1.6424,                 2.8941,                 2.0389,                 2.6684,             0.00017259,             8.2985e-05,             8.2985e-05
                    164,                  1.635,                 2.3547,                 1.9416,                 2.3005,                0.77154,                0.46154,                 0.5706,                0.25173,                0.73939,                0.44231,                0.53911,                0.29758,                 1.7614,                 3.0846,                 2.0476,                 2.7616,              0.0001729,             8.3486e-05,             8.3486e-05
                    165,                 1.6852,                 2.4278,                 1.9162,                 2.2781,                0.82052,                0.48077,                0.60755,                0.29699,                0.74902,                0.45921,                0.54672,                0.30895,                 1.6299,                 2.9675,                 2.0109,                 2.5581,              0.0001732,             8.3987e-05,             8.3987e-05
                    166,                 1.6429,                 2.2323,                 1.8898,                 2.2302,                0.83576,                0.48944,                0.60114,                0.29137,                0.80408,                0.47371,                0.58805,                0.32293,                 1.5991,                 2.8882,                 1.9782,                 2.5269,             0.00017351,             8.4488e-05,             8.4488e-05
                    167,                 1.6957,                 2.2621,                 1.8644,                 2.2999,                0.88832,                0.45897,                0.62345,                0.29944,                0.82272,                0.46154,                 0.6008,                0.32942,                 1.6097,                 3.0345,                 2.0152,                 2.6133,             0.00017381,             8.4989e-05,             8.4989e-05
                    168,                 1.6591,                 2.3048,                  1.906,                 2.3028,                0.58271,                0.67308,                0.64676,                0.31347,                0.68731,                0.54963,                0.61319,                0.34237,                  1.623,                 3.0376,                 1.9487,                 2.5718,             0.00017411,             8.5489e-05,             8.5489e-05
                    169,                  1.599,                 2.4121,                  1.835,                 2.2326,                0.74898,                0.51923,                0.65334,                 0.3017,                0.70667,                0.55769,                0.61431,                0.33514,                 1.6396,                 2.9684,                 1.9947,                 2.5534,             0.00017442,              8.599e-05,              8.599e-05
                    170,                 1.5909,                 2.2885,                 1.8501,                  2.259,                0.87226,                0.44231,                0.58717,                0.28587,                0.88609,                0.44894,                0.58942,                0.33733,                 1.6683,                 3.0305,                 2.0756,                  2.616,             0.00017472,              8.649e-05,              8.649e-05
                    171,                 1.6509,                 2.2904,                 1.9462,                 2.2885,                0.57951,                0.51923,                0.59208,                0.27865,                0.60097,                0.53846,                0.59681,                0.31065,                 1.7024,                 3.0051,                 2.1578,                 2.6988,             0.00017503,             8.6991e-05,             8.6991e-05
                    172,                 1.5369,                 2.1778,                 1.7656,                 2.2195,                  0.803,                0.48077,                0.60817,                0.24943,                0.76574,                0.51923,                0.57818,                0.30444,                 1.7829,                 3.0672,                 2.0972,                  2.729,             0.00017533,             8.7491e-05,             8.7491e-05
                    173,                 1.6644,                  2.291,                 1.9116,                 2.2793,                0.58868,                0.63462,                 0.6042,                0.27477,                0.61715,                0.57692,                 0.5763,                0.31599,                 1.7115,                 2.9483,                 2.0255,                 2.6054,             0.00017564,             8.7991e-05,             8.7991e-05
                    174,                 1.6346,                  2.355,                  1.849,                 2.2604,                0.69221,                0.59615,                 0.6502,                0.30809,                0.69758,                0.55769,                0.61961,                0.33796,                 1.6602,                 2.8285,                 1.9912,                 2.6069,             0.00017594,             8.8491e-05,             8.8491e-05
                    175,                 1.5074,                 2.1546,                 1.7193,                 2.1545,                0.76639,                0.53846,                0.61277,                0.30684,                0.73797,                0.51923,                  0.579,                0.33464,                 1.6491,                 2.7968,                 1.9299,                 2.6789,             0.00017624,             8.8991e-05,             8.8991e-05
                    176,                 1.5354,                 2.3008,                 1.7956,                 2.1713,                0.73029,                0.57286,                0.63519,                0.29955,                0.73029,                0.57286,                 0.6088,                0.32978,                 1.6408,                 2.7898,                 1.8924,                 2.6079,             0.00017655,             8.9491e-05,             8.9491e-05
                    177,                 1.5672,                 2.2604,                 1.8097,                 2.2438,                0.73684,                0.51923,                0.60346,                0.30133,                0.77434,                0.51923,                 0.5998,                0.33903,                 1.6228,                  2.907,                 1.9325,                 2.6537,             0.00017685,             8.9991e-05,             8.9991e-05
                    178,                 1.6381,                 2.2638,                 1.8616,                 2.2676,                0.70475,                0.57692,                0.64182,                0.31669,                0.69494,                0.52582,                0.57579,                0.32019,                 1.6543,                 3.0391,                 1.9015,                 2.6732,             0.00017716,              9.049e-05,              9.049e-05
                    179,                 1.5478,                 2.1712,                 1.7264,                 2.1425,                0.71033,                0.63462,                0.66425,                0.33697,                0.68136,                0.57572,                0.59771,                0.34955,                 1.5955,                 2.9404,                 1.9075,                 2.6136,             0.00017746,              9.099e-05,              9.099e-05
                    180,                  1.606,                 2.2138,                 1.7968,                 2.2142,                0.63625,                0.53846,                0.60338,                0.28985,                0.65897,                0.55769,                0.62032,                0.32113,                 1.6799,                 2.9386,                 1.9532,                 2.6051,             0.00017776,             9.1489e-05,             9.1489e-05
                    181,                 1.6564,                 2.2624,                  1.843,                 2.2449,                0.63919,                0.63462,                0.61056,                0.29825,                0.62642,                0.61538,                0.57626,                0.33389,                 1.6528,                 2.8785,                 2.0221,                 2.6205,             0.00017807,             9.1989e-05,             9.1989e-05
                    182,                   1.59,                 2.1357,                  1.735,                  2.197,                0.58398,                0.67489,                0.65556,                0.33723,                 0.6458,                0.55769,                0.59499,                0.36201,                 1.6279,                 2.8698,                 1.8206,                  2.493,             0.00017837,             9.2488e-05,             9.2488e-05
                    183,                 1.4992,                 2.1519,                 1.6371,                 2.1351,                0.78741,                0.56995,                  0.681,                0.33047,                0.85954,                0.57692,                0.65053,                0.36135,                 1.6787,                 2.8676,                 1.9017,                 2.5171,             0.00017867,             9.2987e-05,             9.2987e-05
                    184,                 1.4817,                 2.0231,                 1.6493,                 2.1251,                 0.8835,                0.53846,                 0.6497,                0.31546,                 0.8835,                0.53846,                0.63202,                0.35348,                 1.7462,                 3.0904,                 1.8953,                 2.5768,             0.00017897,             9.3486e-05,             9.3486e-05
                    185,                 1.5353,                 2.1281,                 1.6866,                 2.1404,                0.69477,                0.53846,                0.62054,                0.28594,                0.69477,                0.53846,                0.59468,                0.32947,                 1.6979,                 3.0319,                 1.9245,                 2.5669,             0.00017928,             9.3985e-05,             9.3985e-05
                    186,                  1.455,                 2.1106,                 1.6345,                 2.0841,                0.69237,                0.55769,                0.62974,                0.32235,                0.65349,                0.53846,                0.59653,                0.33833,                 1.6602,                 2.9493,                 1.9343,                 2.6095,             0.00017958,             9.4484e-05,             9.4484e-05
                    187,                 1.4945,                 2.1164,                 1.6687,                 2.1003,                0.85294,                0.59615,                0.69715,                0.36442,                0.85294,                0.59615,                 0.6767,                0.39049,                 1.5884,                 2.8367,                 1.8039,                 2.5189,             0.00017988,             9.4982e-05,             9.4982e-05
                    188,                 1.5004,                 2.0952,                 1.6728,                  2.163,                0.80525,                0.63616,                0.72014,                0.38508,                0.80525,                0.63616,                0.68578,                0.41543,                 1.5847,                  2.764,                 1.7777,                 2.5142,             0.00018019,             9.5481e-05,             9.5481e-05
                    189,                 1.4976,                 2.1372,                 1.7054,                 2.0838,                0.80663,                0.56162,                0.68872,                0.37466,                0.80663,                0.56162,                0.64392,                0.37777,                 1.5848,                 2.8459,                 1.8374,                 2.5643,             0.00018049,             9.5979e-05,             9.5979e-05
                    190,                 1.5875,                 2.2256,                 1.7123,                 2.1446,                 0.7596,                0.54701,                 0.6381,                 0.3423,                0.78631,                0.56624,                0.64427,                0.35211,                 1.6739,                 2.9548,                 2.0053,                 2.6529,             0.00018079,             9.6478e-05,             9.6478e-05
                    191,                 1.4929,                 2.1137,                 1.6124,                 2.1098,                0.88273,                0.57905,                0.70647,                0.36368,                0.87625,                0.54483,                0.69302,                0.40007,                  1.599,                  2.805,                 1.8278,                 2.4892,             0.00018109,             9.6976e-05,             9.6976e-05
                    192,                 1.4653,                 2.0698,                 1.6047,                  2.091,                 0.9079,                0.56887,                 0.6915,                 0.3686,                0.96639,                0.55302,                0.67925,                0.39589,                  1.582,                 2.8257,                 1.7781,                 2.4662,             0.00018139,             9.7474e-05,             9.7474e-05
                    193,                 1.4535,                 2.0349,                 1.6107,                 2.0871,                0.73557,                0.58855,                0.65239,                0.34723,                 0.7429,                0.53846,                0.64202,                 0.3788,                 1.5974,                 2.8452,                 1.8397,                 2.4991,              0.0001817,             9.7972e-05,             9.7972e-05
                    194,                 1.4104,                 2.0214,                 1.5958,                 2.0478,                 0.6923,                0.61538,                0.67686,                0.37291,                 0.7198,                0.59615,                0.66217,                0.39322,                 1.5354,                 2.9486,                 1.8422,                 2.4453,               0.000182,              9.847e-05,              9.847e-05
                    195,                 1.5132,                 1.9958,                 1.7125,                 2.1216,                0.71446,                0.62565,                0.66076,                0.34852,                0.70518,                0.59803,                0.66844,                0.38387,                 1.5718,                 2.8825,                 1.8617,                 2.5502,              0.0001823,             9.8968e-05,             9.8968e-05
                    196,                 1.4195,                 1.8573,                 1.5695,                 2.0366,                0.87485,                0.55769,                0.66546,                0.31612,                0.78883,                0.50293,                 0.6208,                0.36203,                 1.7059,                 3.0046,                 1.8309,                 2.5681,              0.0001826,             9.9466e-05,             9.9466e-05
                    197,                 1.5263,                 2.1849,                 1.7441,                 2.1669,                0.70638,                0.61538,                0.64615,                0.33426,                0.74911,                0.61538,                0.64139,                0.37162,                 1.6321,                 3.1655,                 1.8406,                 2.5007,              0.0001829,             9.9964e-05,             9.9964e-05
                    198,                 1.5349,                 2.1099,                 1.6787,                 2.1199,                0.77852,                0.57692,                0.61922,                0.31616,                0.73089,                0.59615,                0.63494,                0.35229,                  1.612,                  2.929,                 1.9271,                 2.4919,             0.00018321,             0.00010046,             0.00010046
                    199,                 1.4304,                 2.0156,                  1.545,                 2.0323,                0.59102,                0.61144,                0.58777,                0.29899,                 0.6444,                0.67308,                0.62642,                0.34584,                 1.5981,                 2.8986,                 1.9282,                 2.4663,             0.00018351,             0.00010096,             0.00010096
                    200,                 1.4205,                 2.0482,                 1.6233,                 2.0459,                0.79106,                0.42308,                0.57459,                0.30152,                0.77705,                0.46154,                0.57989,                0.34986,                 1.5658,                 2.6544,                 1.9792,                 2.4815,             0.00018381,             0.00010146,             0.00010146
                    201,                 1.4998,                 2.0081,                 1.6535,                 2.1043,                 0.8147,                0.48077,                0.62405,                0.32343,                0.78475,                0.51923,                0.63351,                0.36151,                 1.5976,                 2.8199,                 1.9684,                 2.5887,             0.00018411,             0.00010195,             0.00010195
                    202,                 1.4193,                 1.9364,                 1.5406,                 2.0518,                 0.7009,                0.69231,                0.70132,                0.34028,                0.68515,                0.62782,                0.63218,                0.38868,                 1.5841,                 2.9328,                 1.8125,                 2.4556,             0.00018441,             0.00010245,             0.00010245
                    203,                 1.3644,                   1.91,                 1.5221,                 1.9678,                0.77412,                0.55769,                0.67826,                0.31531,                0.70837,                0.57692,                0.62798,                0.34989,                 1.6023,                  2.802,                 1.8458,                 2.4517,             0.00018471,             0.00010295,             0.00010295
                    204,                 1.4181,                 2.0848,                 1.5529,                 2.0054,                0.74923,                0.51714,                0.56652,                0.27721,                0.72153,                0.49833,                0.55426,                0.32707,                 1.7317,                 2.9904,                  2.027,                 2.6209,             0.00018501,             0.00010344,             0.00010344
                    205,                 1.4616,                 2.0873,                 1.5795,                 2.0573,                0.73924,                0.51923,                0.60547,                0.29792,                0.73924,                0.51923,                0.60253,                0.34967,                 1.6629,                 2.9189,                 1.9658,                 2.6242,             0.00018531,             0.00010394,             0.00010394
                    206,                 1.4342,                 2.1335,                 1.5547,                 2.0145,                 0.6963,                0.59615,                  0.656,                0.35596,                0.71914,                0.61538,                 0.6592,                0.39934,                 1.5173,                 2.6839,                 1.7775,                 2.4588,             0.00018561,             0.00010444,             0.00010444
                    207,                  1.367,                 1.9251,                 1.5061,                 2.0071,                0.81545,                0.67308,                0.74238,                0.40773,                  0.843,                0.63462,                0.72771,                0.41669,                 1.4978,                 2.7155,                 1.6482,                 2.3464,             0.00018591,             0.00010493,             0.00010493
                    208,                 1.4567,                 2.1132,                 1.6151,                 2.0675,                0.81259,                0.61538,                0.67215,                0.36399,                0.77664,                0.55769,                0.61908,                0.35766,                 1.5431,                 2.8695,                 1.7699,                 2.4491,             0.00018622,             0.00010543,             0.00010543
                    209,                 1.3969,                 1.9508,                 1.4658,                 2.0078,                0.76195,                0.55406,                0.63255,                0.33664,                0.73215,                0.52577,                0.57162,                0.34639,                 1.6173,                 2.9462,                 1.8461,                 2.5685,             0.00018652,             0.00010593,             0.00010593
                    210,                 1.4301,                 1.8553,                 1.4968,                 2.0126,                 0.7742,                0.51923,                0.60794,                0.31353,                0.81995,                0.53846,                0.61403,                0.34928,                 1.6323,                  2.737,                 1.9406,                 2.5165,             0.00018682,             0.00010642,             0.00010642
                    211,                 1.4198,                 2.0626,                 1.5618,                 2.0402,                0.78528,                  0.633,                0.66108,                0.33189,                0.74709,                 0.5682,                0.61823,                0.36292,                  1.623,                 2.7601,                 1.8972,                 2.4816,             0.00018712,             0.00010692,             0.00010692
                    212,                 1.4175,                 1.8407,                 1.4547,                 1.9914,                0.72026,                0.55769,                0.65713,                0.34854,                0.76792,                0.57279,                0.63429,                0.37763,                 1.5368,                 3.0348,                 1.9168,                 2.4858,             0.00018742,             0.00010742,             0.00010742
                    213,                 1.4386,                  1.954,                 1.4941,                  2.006,                0.91329,                0.57692,                0.70989,                 0.3875,                0.83573,                0.59615,                0.66872,                0.41668,                 1.5693,                 2.9723,                 1.7572,                 2.4673,             0.00018772,             0.00010791,             0.00010791
                    214,                 1.3744,                 1.9108,                 1.4486,                 1.9183,                0.79623,                0.53846,                0.65497,                0.34536,                0.84604,                0.52854,                0.60008,                0.35654,                 1.6668,                 3.1338,                 1.8744,                 2.5701,             0.00018802,             0.00010841,             0.00010841
                    215,                 1.4014,                 1.9744,                 1.5462,                 1.9671,                0.72233,                0.53846,                0.64509,                0.33813,                0.81075,                0.53846,                0.64259,                0.37649,                 1.6133,                 2.7127,                 1.7829,                 2.5207,             0.00018832,              0.0001089,              0.0001089
                    216,                 1.3386,                 1.9406,                 1.4779,                 1.9702,                0.75534,                0.55769,                0.66281,                0.36203,                0.88511,                0.59268,                  0.678,                0.38732,                 1.5542,                  2.896,                  1.754,                 2.4189,             0.00018862,              0.0001094,              0.0001094
                    217,                 1.3962,                 1.9646,                 1.4575,                 1.9763,                0.75286,                0.65385,                0.66613,                0.36093,                0.79729,                0.63462,                0.65486,                0.40435,                  1.457,                  2.978,                 1.7014,                 2.2862,             0.00018892,              0.0001099,              0.0001099
                    218,                 1.3147,                 1.7988,                 1.3957,                 1.9172,                0.72616,                  0.612,                0.64494,                0.36848,                0.80424,                0.55769,                0.58411,                0.37755,                 1.5031,                  2.829,                 1.7699,                 2.3859,             0.00018921,             0.00011039,             0.00011039
                    219,                 1.3921,                 1.9016,                 1.5186,                 1.9806,                 0.8463,                0.52958,                 0.6065,                 0.3233,                0.75711,                0.51923,                0.54872,                0.33917,                  1.595,                  2.747,                 1.9879,                 2.5382,             0.00018951,             0.00011089,             0.00011089
                    220,                 1.3283,                 1.8855,                 1.4024,                 1.9259,                0.86085,                0.59615,                0.69372,                0.39166,                0.83174,                0.57692,                0.64506,                0.40074,                 1.5121,                  2.831,                 1.7085,                 2.3813,             0.00018981,             0.00011138,             0.00011138
                    221,                  1.285,                 1.7714,                 1.3932,                 1.9203,                0.84077,                0.60937,                0.70296,                0.38071,                0.89308,                0.57692,                0.70016,                0.40215,                 1.5172,                  2.836,                 1.7528,                 2.3949,             0.00019011,             0.00011188,             0.00011188
                    222,                 1.3755,                 1.9054,                 1.4895,                 1.9526,                  0.713,                0.63462,                 0.6503,                0.34522,                0.66791,                0.59615,                0.62916,                0.36582,                 1.5124,                 2.7485,                 1.7876,                 2.4057,             0.00019041,             0.00011237,             0.00011237
                    223,                 1.3783,                 1.9559,                 1.4399,                 1.9535,                0.62275,                0.61538,                0.62695,                0.34315,                0.80139,                0.46568,                0.56981,                0.35367,                 1.5244,                 2.8148,                  2.049,                 2.5281,             0.00019071,             0.00011287,             0.00011287
                    224,                 1.3116,                  1.859,                 1.4713,                 1.9468,                0.62805,                0.61538,                0.62984,                0.36278,                0.81383,                0.44231,                0.57476,                0.38727,                 1.5171,                 2.8523,                 1.9485,                 2.4496,             0.00019101,             0.00011336,             0.00011336
                    225,                 1.3536,                 1.8548,                 1.4074,                 1.9134,                0.73462,                0.65385,                0.62566,                0.35185,                0.73462,                0.65385,                0.60041,                0.37205,                 1.4722,                 2.8424,                 1.9214,                  2.358,             0.00019131,             0.00011386,             0.00011386
                    226,                 1.3316,                 1.8204,                 1.3873,                 1.9223,                0.70827,                0.56033,                0.59332,                0.34615,                0.78053,                0.61552,                0.63799,                0.37137,                 1.5656,                 2.8794,                 1.9572,                 2.4796,             0.00019161,             0.00011435,             0.00011435
                    227,                  1.376,                 1.8969,                 1.4582,                 1.9751,                0.76098,                0.55114,                0.62533,                0.34473,                0.81403,                0.58935,                0.66886,                0.38725,                 1.5943,                 2.8633,                 1.8268,                 2.5306,             0.00019191,             0.00011485,             0.00011485
                    228,                 1.3411,                 1.7563,                 1.4195,                 1.9038,                0.78942,                0.57674,                0.63911,                0.33747,                0.84174,                0.61374,                0.65273,                0.39132,                 1.5989,                 2.8139,                 1.8607,                 2.5233,              0.0001922,             0.00011534,             0.00011534
                    229,                 1.3416,                 1.9206,                 1.4124,                   1.92,                0.79899,                0.63462,                0.68714,                0.37376,                0.79212,                0.59615,                0.64788,                0.39291,                 1.5594,                 2.8678,                 1.7802,                 2.4337,              0.0001925,             0.00011584,             0.00011584
                    230,                 1.2602,                 1.7021,                 1.2946,                 1.8286,                0.90044,                0.59615,                0.70596,                0.41109,                  0.908,                0.56957,                0.67924,                0.43752,                 1.4599,                  2.759,                 1.6068,                 2.3114,              0.0001928,             0.00011633,             0.00011633
                    231,                 1.3279,                 1.8367,                 1.3831,                 1.9182,                0.76788,                0.61538,                0.68009,                0.38047,                0.74327,                0.59615,                0.62135,                0.40484,                 1.5448,                 2.8603,                 1.6889,                 2.3931,              0.0001931,             0.00011682,             0.00011682
                    232,                 1.3069,                  1.834,                 1.3564,                 1.8793,                0.79206,                0.53846,                0.65748,                0.38057,                0.76347,                0.51923,                0.63516,                0.38968,                 1.4972,                 2.7939,                 1.6933,                 2.4354,              0.0001934,             0.00011732,             0.00011732
                    233,                 1.3163,                 1.8795,                 1.4151,                 1.9142,                0.86579,                    0.5,                0.62326,                0.35413,                0.79615,                0.46154,                0.55137,                 0.3434,                 1.5081,                 2.8949,                 1.7944,                  2.456,              0.0001937,             0.00011781,             0.00011781
                    234,                 1.2442,                 1.6796,                 1.3141,                 1.9025,                0.82561,                0.55769,                0.66849,                0.37605,                0.76823,                0.51923,                0.60487,                0.36744,                 1.5801,                 2.8798,                 1.7293,                 2.4479,             0.00019399,             0.00011831,             0.00011831
                    235,                 1.3308,                 1.6902,                 1.3073,                 1.9194,                0.84677,                0.65385,                0.67749,                0.37982,                 0.8572,                0.61538,                0.68577,                0.39933,                 1.5638,                 2.7381,                 1.7087,                  2.388,             0.00019429,              0.0001188,              0.0001188
                    236,                 1.2439,                 1.7219,                 1.2744,                 1.8813,                0.81257,                0.59615,                0.69786,                0.38599,                 0.8399,                0.61538,                0.70272,                0.43162,                 1.5392,                 2.8217,                 1.6701,                 2.3745,             0.00019459,             0.00011929,             0.00011929
                    237,                 1.2112,                 1.7414,                  1.229,                 1.7978,                0.83963,                0.53846,                0.65281,                0.35921,                0.86962,                0.55769,                0.65452,                  0.405,                 1.5749,                 2.7835,                 1.7317,                 2.3979,             0.00019489,             0.00011979,             0.00011979
                    238,                 1.2293,                 1.7866,                 1.2346,                 1.7812,                0.61305,                0.55769,                0.57611,                0.34261,                0.71737,                    0.5,                0.57492,                0.35773,                 1.6376,                 2.6725,                 1.9101,                 2.4926,             0.00019518,             0.00012028,             0.00012028
                    239,                   1.36,                 1.8058,                 1.3773,                  1.908,                0.68812,                0.59615,                0.61352,                0.36412,                0.68812,                0.59615,                 0.6129,                 0.3675,                 1.5284,                 2.8858,                 1.8155,                 2.3468,             0.00019548,             0.00012077,             0.00012077
                    240,                 1.2975,                 1.7221,                  1.262,                 1.8221,                0.67288,                0.55769,                0.55028,                0.32287,                0.62354,                0.51923,                0.49007,                0.32485,                 1.5442,                 3.0287,                 1.8746,                 2.4404,             0.00019578,             0.00012127,             0.00012127
                    241,                 1.2436,                 1.7666,                 1.2661,                 1.7874,                0.79916,                0.61224,                0.64677,                0.37719,                0.75275,                0.59615,                0.61303,                0.40149,                 1.4234,                 2.7549,                 1.7391,                 2.2458,             0.00019608,             0.00012176,             0.00012176
                    242,                  1.179,                 1.6662,                 1.2093,                 1.7565,                0.77564,                0.59615,                0.70004,                0.41439,                0.77564,                0.59615,                0.69975,                0.43114,                 1.3935,                 2.6385,                 1.6891,                 2.2188,             0.00019637,             0.00012225,             0.00012225
                    243,                 1.2489,                 1.8212,                 1.2478,                 1.8192,                0.81567,                0.53846,                0.64979,                0.40638,                0.77077,                0.61538,                0.64475,                0.41301,                 1.4544,                  2.827,                 1.7411,                 2.2922,             0.00019667,             0.00012275,             0.00012275
                    244,                 1.2618,                 1.7584,                 1.2886,                 1.7939,                0.60703,                0.63462,                0.64511,                 0.3664,                0.66074,                0.61538,                0.64033,                0.39498,                 1.5025,                 2.6524,                 1.6987,                 2.3038,             0.00019697,             0.00012324,             0.00012324
