                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    919,                 1.0229,                 1.4895,                0.84678,                 1.2136,                0.90007,                0.59184,                0.70877,                0.45379,                0.86884,                0.57143,                0.65219,                 0.4574,                 1.4833,                 3.3752,                 1.2684,                   1.58,             1.2163e-05,             1.2163e-05,             1.2163e-05
                    920,                 1.0588,                 1.3846,                0.86584,                 1.2385,                0.87365,                0.59184,                0.70815,                 0.4455,                0.84306,                0.57143,                 0.6572,                  0.456,                 1.5168,                 3.5302,                 1.2743,                 1.6092,             1.2161e-05,             1.2161e-05,             1.2161e-05
                    921,                 1.0815,                 1.5262,                0.90198,                 1.2895,                0.83458,                0.55102,                0.67589,                0.44598,                0.74344,                0.61224,                0.65145,                0.43992,                 1.5474,                 3.7154,                 1.3003,                 1.6425,              1.216e-05,              1.216e-05,              1.216e-05
                    922,                 1.0988,                 1.5004,                0.92058,                 1.2899,                0.79041,                0.57143,                0.68814,                0.45802,                0.72086,                0.61224,                0.65499,                0.43532,                 1.5835,                 4.0252,                 1.2967,                 1.6728,             1.2159e-05,             1.2159e-05,             1.2159e-05
                    923,                 1.0885,                 1.5226,                0.97045,                 1.2885,                0.79051,                0.57143,                0.69549,                0.45482,                0.71842,                0.57143,                0.63138,                0.43566,                 1.5874,                 4.0807,                 1.3264,                 1.6753,             1.2157e-05,             1.2157e-05,             1.2157e-05
                    924,                 1.0445,                 1.4276,                0.89055,                 1.2823,                0.86326,                0.55102,                0.71191,                0.46139,                0.77655,                0.59184,                 0.6395,                0.43552,                 1.5642,                 4.0355,                 1.3096,                 1.6458,             1.2156e-05,             1.2156e-05,             1.2156e-05
                    925,                 1.0457,                 1.4463,                0.93373,                 1.2368,                0.78774,                0.60602,                0.72794,                 0.4625,                0.75877,                0.57786,                0.64135,                0.44673,                 1.5665,                 3.9983,                 1.3084,                 1.6278,             1.2155e-05,             1.2155e-05,             1.2155e-05
                    926,                 1.0892,                 1.4813,                0.91732,                 1.2697,                0.72253,                0.67347,                0.73514,                 0.4675,                0.84707,                0.55102,                0.65546,                0.44801,                 1.5684,                 3.8931,                 1.2842,                 1.6026,             1.2153e-05,             1.2153e-05,             1.2153e-05
                    927,                 1.0239,                 1.3813,                0.85574,                 1.2383,                0.74532,                0.69388,                0.74307,                 0.4708,                0.88235,                0.61221,                0.68585,                   0.45,                 1.5651,                 3.7214,                 1.2659,                 1.5866,             1.2152e-05,             1.2152e-05,             1.2152e-05
                    928,                 1.0388,                 1.4936,                0.88751,                   1.22,                0.80345,                0.66749,                0.73969,                0.47998,                0.93742,                0.61143,                0.70762,                0.46055,                 1.5302,                 3.4968,                  1.258,                  1.565,             1.2151e-05,             1.2151e-05,             1.2151e-05
                    929,                0.99168,                 1.4074,                0.83642,                 1.2009,                0.88743,                0.65306,                0.74606,                0.49517,                0.85543,                0.63265,                0.70645,                0.47168,                 1.4899,                 3.2612,                 1.2373,                 1.5456,             1.2149e-05,             1.2149e-05,             1.2149e-05
                    930,                 1.0691,                 1.4685,                0.88187,                 1.2422,                0.89147,                0.67347,                0.75745,                0.50974,                0.86234,                0.65306,                0.71033,                0.48856,                 1.4594,                 3.0058,                 1.2062,                 1.5069,             1.2148e-05,             1.2148e-05,             1.2148e-05
                    931,                 1.0578,                 1.5539,                0.89606,                 1.2364,                0.80778,                 0.6862,                0.74976,                0.49954,                0.78439,                0.67347,                0.70371,                0.47077,                 1.4173,                 2.9609,                 1.2079,                 1.4776,             1.2147e-05,             1.2147e-05,             1.2147e-05
                    932,                 1.0574,                  1.567,                0.92393,                 1.2561,                0.89167,                0.63265,                0.74354,                0.49172,                0.89167,                0.63265,                0.72767,                0.46399,                 1.3569,                 2.9853,                 1.2261,                 1.4452,             1.2145e-05,             1.2145e-05,             1.2145e-05
                    933,                 1.0819,                 1.4865,                0.91823,                 1.2659,                0.88488,                0.62757,                0.70628,                 0.4876,                0.88488,                0.62757,                0.70566,                0.45658,                 1.3574,                 3.0644,                  1.266,                 1.4624,             1.2144e-05,             1.2144e-05,             1.2144e-05
                    934,                 1.0326,                  1.454,                0.87373,                 1.2479,                0.87023,                0.63265,                0.69865,                0.45857,                0.89865,                0.65306,                0.73591,                0.44107,                 1.4137,                  3.124,                 1.3097,                   1.49,             1.2143e-05,             1.2143e-05,             1.2143e-05
                    935,                 1.0082,                 1.3822,                0.86605,                 1.2481,                0.83165,                0.67347,                0.71202,                0.45935,                0.83165,                0.67347,                0.72648,                0.44001,                 1.3904,                 3.1342,                  1.274,                 1.4871,             1.2141e-05,             1.2141e-05,             1.2141e-05
                    936,                 1.0724,                 1.4219,                 0.8976,                 1.2436,                0.86624,                0.69388,                0.73114,                0.47512,                0.86624,                0.69388,                0.74653,                 0.4603,                 1.3578,                 3.1583,                 1.2042,                 1.4673,              1.214e-05,              1.214e-05,              1.214e-05
                    937,                 1.0575,                 1.3458,                0.86375,                 1.2623,                 0.8706,                0.61224,                0.73001,                0.49742,                0.75187,                0.67347,                0.72168,                0.47545,                 1.3322,                 3.2005,                 1.1715,                 1.4471,             1.2139e-05,             1.2139e-05,             1.2139e-05
                    938,                 1.0587,                 1.5133,                0.90797,                 1.2597,                0.87213,                0.61224,                0.72954,                0.48958,                0.85384,                0.61224,                0.70533,                0.47696,                 1.3227,                 3.2977,                  1.185,                 1.4399,             1.2137e-05,             1.2137e-05,             1.2137e-05
                    939,                 1.1252,                 1.5284,                0.95895,                 1.2897,                0.87495,                0.61224,                  0.718,                0.47806,                0.82777,                0.58859,                0.66034,                0.47119,                 1.3366,                 3.3904,                 1.1851,                 1.4497,             1.2136e-05,             1.2136e-05,             1.2136e-05
                    940,                 1.0074,                 1.4753,                0.84297,                 1.2268,                0.84566,                0.59184,                0.71313,                0.46781,                0.81915,                0.55102,                0.65912,                0.46823,                 1.3633,                 3.4292,                 1.2016,                 1.4788,             1.2135e-05,             1.2135e-05,             1.2135e-05
                    941,                0.99569,                 1.3967,                0.87618,                 1.2253,                 0.8283,                0.59075,                0.70783,                0.45776,                0.85281,                0.59184,                0.68089,                0.45976,                 1.3734,                 3.3509,                 1.2098,                 1.4941,             1.2134e-05,             1.2134e-05,             1.2134e-05
                    942,                  1.007,                 1.3064,                0.83739,                 1.2392,                0.76962,                0.65306,                0.70119,                0.45793,                0.76713,                0.65306,                0.69572,                0.48292,                 1.3599,                 3.1054,                 1.2322,                  1.474,             1.2132e-05,             1.2132e-05,             1.2132e-05
                    943,                 1.0057,                   1.39,                0.81417,                 1.2254,                0.76541,                0.67347,                0.70536,                0.46746,                0.76541,                0.67347,                0.70528,                0.48073,                 1.3395,                 2.9452,                 1.2133,                 1.4646,             1.2131e-05,             1.2131e-05,             1.2131e-05
                    944,                0.95593,                 1.3617,                0.82507,                 1.1831,                0.74208,                0.70474,                 0.7225,                 0.4737,                0.74208,                0.70474,                0.71699,                0.49901,                 1.2983,                 2.8035,                 1.2066,                 1.4282,              1.213e-05,              1.213e-05,              1.213e-05
                    945,                 1.0048,                 1.3866,                0.81297,                 1.2035,                0.88464,                 0.6261,                0.72642,                 0.4876,                0.88464,                 0.6261,                0.69725,                0.50172,                 1.2984,                 2.7122,                 1.2342,                 1.4196,             1.2128e-05,             1.2128e-05,             1.2128e-05
                    946,                 1.0025,                 1.3078,                0.82735,                 1.2069,                0.78139,                0.65659,                  0.745,                0.47746,                0.83133,                0.63265,                0.69475,                 0.4877,                  1.356,                 2.7741,                 1.2529,                 1.4631,             1.2127e-05,             1.2127e-05,             1.2127e-05
                    947,                0.98933,                 1.3772,                0.84819,                 1.2086,                0.86019,                0.63265,                0.72948,                0.46237,                0.86019,                0.63265,                0.68499,                0.47885,                 1.4232,                 2.8927,                 1.2374,                  1.538,             1.2126e-05,             1.2126e-05,             1.2126e-05
                    948,                 1.0615,                 1.5093,                0.94427,                 1.2654,                0.79199,                0.63265,                0.72718,                0.45783,                0.83671,                0.62752,                0.68881,                0.47273,                 1.4185,                 3.0372,                 1.2391,                 1.5364,             1.2124e-05,             1.2124e-05,             1.2124e-05
                    949,                0.99948,                 1.4016,                0.83846,                 1.2198,                 0.8154,                0.63107,                0.72401,                0.46792,                0.90306,                0.57041,                0.68143,                0.47257,                 1.3928,                 3.1338,                 1.2305,                 1.5171,             1.2123e-05,             1.2123e-05,             1.2123e-05
                    950,                 1.1023,                 1.4675,                0.90941,                 1.2654,                0.81592,                0.67347,                0.73666,                0.50628,                0.81592,                0.67347,                 0.7132,                0.49951,                 1.3305,                 3.0998,                 1.1865,                 1.4584,             1.2122e-05,             1.2122e-05,             1.2122e-05
                    951,                 1.0409,                 1.3891,                0.85226,                 1.2566,                0.80024,                0.67347,                0.73549,                0.51124,                0.82449,                0.69388,                 0.7163,                0.49835,                 1.2988,                 3.0041,                 1.1453,                 1.4414,              1.212e-05,              1.212e-05,              1.212e-05
                    952,                 1.0075,                 1.4201,                0.89192,                 1.2301,                0.84575,                0.67142,                0.72785,                0.52251,                0.84575,                0.67142,                0.70311,                0.50483,                 1.2834,                 2.8978,                 1.1471,                 1.4449,             1.2119e-05,             1.2119e-05,             1.2119e-05
                    953,                0.97056,                 1.3795,                0.84804,                 1.2178,                0.84365,                0.67347,                0.72427,                 0.5267,                0.86966,                0.69388,                0.72302,                0.50889,                 1.2787,                 2.8473,                 1.1866,                 1.4472,             1.2118e-05,             1.2118e-05,             1.2118e-05
                    954,                0.98268,                 1.3382,                0.83214,                 1.2273,                0.82311,                0.65306,                0.71125,                0.50917,                0.84097,                0.64764,                0.71263,                 0.5128,                 1.2699,                 2.8431,                 1.2301,                 1.4316,             1.2116e-05,             1.2116e-05,             1.2116e-05
                    955,                 1.0475,                 1.3954,                0.87462,                 1.2445,                 0.8328,                0.65306,                0.70669,                0.50798,                0.80852,                0.69388,                0.73973,                 0.5166,                 1.2758,                  2.857,                 1.2402,                 1.4284,             1.2115e-05,             1.2115e-05,             1.2115e-05
                    956,                 1.0022,                 1.4037,                0.82523,                 1.1874,                0.84121,                0.64878,                0.72126,                0.50733,                0.77475,                0.71429,                 0.7478,                0.51421,                  1.276,                 2.8805,                 1.2516,                 1.4193,             1.2114e-05,             1.2114e-05,             1.2114e-05
                    957,                0.99382,                 1.4106,                0.84441,                 1.2123,                 0.7297,                0.69388,                0.71768,                 0.5032,                0.90917,                0.61283,                 0.7514,                0.51382,                  1.285,                 2.9156,                 1.3312,                 1.4219,             1.2112e-05,             1.2112e-05,             1.2112e-05
                    958,                0.91624,                 1.3664,                0.82718,                 1.1922,                0.87526,                0.61224,                0.72608,                0.50717,                0.92797,                0.63265,                0.74635,                0.51318,                 1.2777,                 2.9248,                 1.3426,                 1.4139,             1.2111e-05,             1.2111e-05,             1.2111e-05
                    959,                 0.9608,                 1.3608,                0.79879,                 1.1993,                0.85222,                0.63265,                 0.7277,                0.49134,                0.92928,                0.61224,                0.73919,                 0.5003,                 1.3214,                 2.9423,                 1.2935,                 1.4494,              1.211e-05,              1.211e-05,              1.211e-05
                    960,                 1.0082,                 1.4004,                 0.8812,                 1.2192,                0.85519,                0.61224,                0.72614,                0.46709,                0.92804,                0.61224,                0.73199,                0.48127,                 1.3957,                 2.9575,                 1.2702,                 1.5017,             1.2108e-05,             1.2108e-05,             1.2108e-05
                    961,                 1.0115,                 1.4044,                0.84289,                 1.1935,                0.90009,                0.61224,                 0.7212,                0.45796,                 0.9243,                0.61224,                0.72454,                0.47633,                 1.4477,                 2.9736,                 1.2944,                 1.5188,             1.2107e-05,             1.2107e-05,             1.2107e-05
                    962,                0.98378,                   1.34,                0.80166,                 1.1986,                0.88438,                0.62458,                0.71826,                0.45339,                0.88438,                0.62458,                0.70958,                0.47196,                 1.4547,                 2.9971,                 1.2733,                 1.5202,             1.2106e-05,             1.2106e-05,             1.2106e-05
                    963,                0.95963,                 1.3381,                0.79448,                 1.1924,                0.79165,                0.61224,                0.68437,                0.45993,                0.77722,                0.67347,                 0.6827,                0.47468,                 1.4556,                 3.0159,                 1.2232,                 1.5362,             1.2104e-05,             1.2104e-05,             1.2104e-05
                    964,                0.93205,                 1.3006,                0.75231,                 1.1574,                0.77726,                0.63265,                0.67301,                0.46028,                0.80335,                0.66707,                0.69271,                 0.4727,                 1.4667,                  3.045,                 1.2055,                 1.5628,             1.2103e-05,             1.2103e-05,             1.2103e-05
                    965,                0.98832,                 1.3753,                0.82574,                 1.2058,                0.83661,                0.62711,                0.67341,                0.44578,                0.81528,                0.69388,                0.69478,                0.47184,                 1.4752,                 3.0859,                 1.2023,                 1.5778,             1.2102e-05,             1.2102e-05,             1.2102e-05
                    966,                 1.0296,                 1.3904,                0.86938,                 1.2397,                0.80696,                0.61224,                0.65832,                0.45938,                0.85647,                0.63265,                0.67653,                0.46408,                  1.431,                 3.1802,                 1.2384,                 1.5601,               1.21e-05,               1.21e-05,               1.21e-05
                    967,                0.90262,                 1.2631,                0.80776,                 1.1712,                0.81798,                0.63265,                0.67354,                0.46487,                 0.8646,                0.63265,                0.68946,                0.46725,                 1.4207,                 3.2562,                 1.2337,                  1.551,             1.2099e-05,             1.2099e-05,             1.2099e-05
                    968,                0.93182,                 1.3474,                0.81534,                 1.1529,                0.81035,                0.63265,                0.68233,                0.45668,                 0.8827,                0.59184,                 0.6878,                0.47297,                 1.4084,                 3.3436,                 1.2276,                 1.5482,             1.2098e-05,             1.2098e-05,             1.2098e-05
                    969,                0.97143,                 1.3502,                 0.8207,                 1.1743,                0.82001,                0.65089,                0.70512,                0.45698,                0.94719,                0.59184,                0.69384,                0.47222,                 1.4066,                  3.467,                 1.2379,                 1.5532,             1.2096e-05,             1.2096e-05,             1.2096e-05
                    970,                 0.9678,                 1.3348,                0.82638,                 1.1789,                0.89785,                0.55102,                0.69086,                0.46653,                 0.9311,                0.57143,                0.68461,                0.47919,                   1.39,                 3.6052,                 1.2197,                  1.558,             1.2095e-05,             1.2095e-05,             1.2095e-05
                    971,                 1.0176,                 1.3646,                0.81122,                 1.1966,                0.81217,                0.59184,                0.69431,                0.46867,                0.85176,                0.61224,                0.67945,                0.47183,                 1.3833,                 3.6626,                 1.2142,                 1.5781,             1.2094e-05,             1.2094e-05,             1.2094e-05
                    972,                 0.9549,                 1.4149,                0.80336,                  1.186,                0.80538,                0.59184,                0.68505,                0.47256,                0.83315,                0.61224,                0.66942,                 0.4651,                 1.3649,                 3.6564,                  1.205,                 1.5652,             1.2092e-05,             1.2092e-05,             1.2092e-05
                    973,                0.92249,                 1.3336,                0.78708,                 1.1541,                0.72577,                0.64821,                0.70144,                0.48129,                0.77026,                0.57143,                0.63435,                0.45408,                 1.3586,                  3.607,                 1.2268,                 1.5639,             1.2091e-05,             1.2091e-05,             1.2091e-05
                    974,                0.93172,                  1.349,                0.78812,                 1.1868,                 0.7556,                0.63265,                0.70912,                0.48326,                0.73054,                0.61224,                0.65167,                 0.4575,                 1.3505,                 3.3405,                 1.2321,                 1.5489,              1.209e-05,              1.209e-05,              1.209e-05
                    975,                0.96378,                  1.351,                0.80102,                 1.1866,                 0.6506,                0.72212,                0.71844,                0.48939,                0.67625,                0.63953,                0.67554,                0.46654,                 1.3411,                 3.0986,                 1.2251,                 1.5264,             1.2088e-05,             1.2088e-05,             1.2088e-05
                    976,                0.92235,                 1.3784,                0.78233,                  1.186,                0.64828,                0.69388,                0.71065,                0.47813,                0.70048,                0.62058,                0.69434,                0.47259,                  1.353,                 2.9302,                 1.1755,                  1.526,             1.2087e-05,             1.2087e-05,             1.2087e-05
                    977,                0.90622,                 1.3636,                0.79168,                 1.1572,                0.79294,                0.62533,                0.70593,                0.48868,                0.76705,                0.60492,                0.69002,                0.48701,                   1.36,                 2.8682,                 1.1417,                  1.537,             1.2086e-05,             1.2086e-05,             1.2086e-05
                    978,                0.95343,                 1.3629,                0.84044,                 1.2004,                0.83549,                0.61224,                0.70988,                0.49084,                0.83549,                0.61224,                0.69099,                0.48693,                 1.3533,                 2.8578,                 1.1773,                 1.5504,             1.2084e-05,             1.2084e-05,             1.2084e-05
                    979,                0.91844,                 1.2274,                0.75835,                 1.1721,                0.85274,                0.61224,                0.70314,                0.48557,                0.85274,                0.61224,                0.68712,                0.49029,                 1.3472,                 2.8534,                 1.2034,                 1.5558,             1.2083e-05,             1.2083e-05,             1.2083e-05
                    980,                0.95202,                 1.3731,                0.82728,                 1.1944,                0.79357,                0.62772,                0.72216,                0.49539,                0.83886,                0.59184,                0.69266,                0.49509,                 1.3186,                 2.8592,                 1.2239,                 1.5327,             1.2082e-05,             1.2082e-05,             1.2082e-05
                    981,                0.91403,                 1.2681,                0.77915,                 1.1629,                0.83771,                0.59184,                0.71823,                0.51116,                0.87136,                0.61224,                0.71306,                0.49622,                 1.2927,                 2.9381,                 1.2135,                 1.5005,             1.2081e-05,             1.2081e-05,             1.2081e-05
                    982,                0.94298,                 1.2538,                0.79475,                 1.1718,                0.75933,                0.64402,                0.72403,                0.52149,                0.75933,                0.64402,                0.72698,                0.50266,                  1.293,                 3.0076,                 1.2051,                 1.4834,             1.2079e-05,             1.2079e-05,             1.2079e-05
                    983,                0.90556,                 1.3034,                0.77716,                 1.1491,                0.80341,                0.63265,                0.72705,                0.52246,                0.80341,                0.63265,                0.73393,                 0.5052,                  1.279,                 3.0496,                 1.1833,                 1.4643,             1.2078e-05,             1.2078e-05,             1.2078e-05
                    984,                0.91998,                 1.3617,                0.78001,                 1.1668,                  0.804,                0.63265,                0.72515,                0.52488,                  0.804,                0.63265,                0.73823,                0.52217,                 1.2714,                 3.0597,                 1.1844,                 1.4486,             1.2077e-05,             1.2077e-05,             1.2077e-05
                    985,                0.90431,                 1.2511,                0.78722,                 1.1502,                0.81065,                0.63265,                0.73297,                0.52112,                0.81065,                0.63265,                 0.7422,                0.52431,                 1.2766,                 3.0396,                 1.2018,                 1.4393,             1.2075e-05,             1.2075e-05,             1.2075e-05
                    986,                 0.9989,                 1.2918,                0.83212,                 1.1935,                0.78015,                0.65306,                 0.7325,                0.50124,                0.78015,                0.65306,                0.72881,                0.52263,                 1.3271,                 3.0239,                 1.2868,                 1.4448,             1.2074e-05,             1.2074e-05,             1.2074e-05
                    987,                 1.0146,                 1.3139,                0.83087,                 1.2133,                0.80389,                0.61224,                0.71885,                0.50653,                0.80389,                0.61224,                0.71616,                  0.519,                 1.3424,                  3.014,                 1.3247,                 1.4532,             1.2073e-05,             1.2073e-05,             1.2073e-05
                    988,                0.98651,                 1.2993,                0.82382,                 1.1966,                 0.8326,                0.60912,                0.71276,                0.49798,                0.74402,                0.71186,                0.71863,                0.51524,                 1.3809,                 3.0174,                 1.3388,                 1.4792,             1.2071e-05,             1.2071e-05,             1.2071e-05
                    989,                0.96112,                 1.2645,                0.79505,                 1.1763,                0.76516,                0.67347,                0.71979,                0.49837,                0.76008,                0.69388,                0.71708,                0.51729,                 1.3855,                 3.0066,                  1.319,                 1.4782,              1.207e-05,              1.207e-05,              1.207e-05
                    990,                0.88411,                 1.2399,                0.73352,                 1.1531,                 0.7799,                0.65087,                0.71806,                0.50324,                 0.7389,                0.71429,                0.71643,                0.51121,                 1.3975,                 3.0303,                 1.3002,                 1.4758,             1.2069e-05,             1.2069e-05,             1.2069e-05
                    991,                0.91523,                 1.3382,                0.77052,                 1.1639,                0.85997,                0.59184,                0.69499,                0.50179,                0.79403,                0.62947,                0.70701,                0.49835,                  1.393,                 3.0444,                 1.2984,                 1.4597,             1.2067e-05,             1.2067e-05,             1.2067e-05
                    992,                0.97058,                 1.2603,                0.80284,                  1.189,                0.90182,                0.56253,                0.67992,                0.48725,                0.90182,                0.56253,                0.66954,                0.48568,                 1.3907,                 3.0968,                 1.3213,                 1.4518,             1.2066e-05,             1.2066e-05,             1.2066e-05
                    993,                 1.0527,                 1.3709,                0.83167,                 1.2164,                 0.7404,                0.61224,                0.65582,                0.47005,                0.78649,                0.57143,                0.63889,                0.46404,                 1.4208,                 3.1699,                 1.3678,                 1.4826,             1.2065e-05,             1.2065e-05,             1.2065e-05
                    994,                0.96318,                  1.346,                0.82877,                 1.1617,                0.83824,                0.55102,                0.63256,                0.46476,                0.83824,                0.55102,                0.61539,                0.44717,                 1.3976,                 3.3496,                 1.4115,                 1.5057,             1.2063e-05,             1.2063e-05,             1.2063e-05
                    995,                0.96633,                 1.2767,                0.78608,                  1.202,                  0.827,                0.57143,                0.63971,                0.45838,                  0.827,                0.57143,                0.61393,                 0.4396,                 1.3866,                 3.4687,                 1.3842,                 1.5138,             1.2062e-05,             1.2062e-05,             1.2062e-05
                    996,                 1.0245,                 1.3773,                0.88591,                  1.228,                0.73609,                0.63265,                0.65708,                0.46594,                0.83279,                0.57143,                0.61833,                0.44696,                 1.3986,                  3.539,                 1.3041,                 1.5251,             1.2061e-05,             1.2061e-05,             1.2061e-05
                    997,                 1.0269,                 1.3755,                0.86504,                 1.2035,                0.85621,                0.60771,                0.67856,                0.47489,                0.82751,                0.58755,                0.66508,                0.46741,                 1.3576,                 3.5848,                 1.2099,                 1.5013,             1.2059e-05,             1.2059e-05,             1.2059e-05
                    998,                0.97731,                 1.2323,                0.81253,                 1.1795,                0.75751,                0.65306,                0.72908,                0.50046,                0.73324,                0.63265,                0.68701,                0.48197,                 1.4239,                 3.5919,                  1.159,                 1.5583,             1.2058e-05,             1.2058e-05,             1.2058e-05
                    999,                0.99636,                 1.3348,                 0.8138,                 1.2005,                0.80279,                0.67347,                0.71941,                0.50373,                0.75428,                0.65306,                0.70047,                0.49439,                 1.4099,                 3.4899,                  1.112,                 1.5372,             1.2057e-05,             1.2057e-05,             1.2057e-05
                   1000,                0.97402,                 1.3359,                0.85351,                 1.1924,                0.79062,                0.63265,                0.72118,                0.49067,                 0.7397,                0.63265,                0.69508,                0.48344,                 1.4183,                 3.3797,                 1.1605,                 1.5412,             1.2055e-05,             1.2055e-05,             1.2055e-05
                   1001,                0.95424,                 1.2673,                0.80391,                 1.1875,                0.81598,                0.61224,                0.70271,                0.48379,                0.73874,                0.61224,                0.68996,                0.48558,                 1.4239,                 3.2611,                 1.2552,                 1.5316,             1.2054e-05,             1.2054e-05,             1.2054e-05
                   1002,                0.97981,                 1.2766,                0.79535,                 1.1862,                0.79447,                0.63113,                0.70788,                0.47412,                0.76878,                0.61072,                0.67981,                0.47751,                 1.4166,                 3.0941,                 1.2767,                  1.508,             1.2053e-05,             1.2053e-05,             1.2053e-05
                   1003,                0.97292,                 1.2464,                 0.7713,                 1.1866,                0.80926,                0.65306,                0.72196,                0.48531,                0.78372,                0.63265,                0.69954,                0.47604,                 1.3758,                 3.0089,                 1.2474,                 1.4878,             1.2051e-05,             1.2051e-05,             1.2051e-05
                   1004,                0.89447,                 1.2448,                0.74794,                 1.1481,                0.81637,                0.67347,                0.73683,                0.49551,                0.78208,                0.67347,                0.70218,                0.47877,                 1.3533,                 2.9702,                 1.2117,                 1.4702,              1.205e-05,              1.205e-05,              1.205e-05
                   1005,                0.90986,                 1.2368,                0.77555,                 1.1582,                 0.8618,                0.63638,                0.75345,                0.50624,                0.83438,                0.61699,                0.70454,                0.47958,                 1.3324,                 2.9581,                 1.1799,                 1.4549,             1.2049e-05,             1.2049e-05,             1.2049e-05
                   1006,                0.94069,                 1.2719,                0.74904,                 1.1564,                0.91015,                0.62032,                0.74178,                0.50641,                 0.8398,                0.64204,                0.68999,                0.47841,                 1.3399,                 2.8716,                 1.1446,                 1.4436,             1.2047e-05,             1.2047e-05,             1.2047e-05
                   1007,                0.96491,                 1.3443,                0.78576,                 1.1753,                0.77938,                0.69388,                0.73835,                0.49461,                0.84797,                0.63265,                0.68966,                0.47793,                 1.3738,                 2.7837,                 1.1564,                 1.4532,             1.2046e-05,             1.2046e-05,             1.2046e-05
                   1008,                0.88337,                 1.1695,                0.71659,                 1.1319,                0.81665,                0.67347,                0.73289,                0.49672,                0.81665,                0.67347,                0.68739,                0.47774,                 1.3837,                 2.7266,                 1.1589,                 1.4498,             1.2045e-05,             1.2045e-05,             1.2045e-05
                   1009,                0.88117,                 1.3841,                0.74541,                 1.1372,                0.84145,                0.67347,                0.72904,                0.50294,                0.84145,                0.67347,                0.68945,                0.49329,                 1.3887,                 2.7027,                 1.1602,                 1.4505,             1.2043e-05,             1.2043e-05,             1.2043e-05
                   1010,                 0.9036,                 1.2298,                0.74986,                 1.1498,                0.84471,                0.69388,                0.72058,                0.47944,                0.81958,                0.67347,                0.68189,                0.48917,                 1.3507,                 2.6987,                 1.2171,                 1.4297,             1.2042e-05,             1.2042e-05,             1.2042e-05
                   1011,                0.93128,                 1.2329,                0.74674,                 1.1426,                0.84903,                0.67347,                0.72393,                0.48949,                0.82221,                0.65306,                0.69948,                0.48772,                 1.3327,                 2.7261,                 1.2446,                 1.4148,             1.2041e-05,             1.2041e-05,             1.2041e-05
                   1012,                0.95018,                 1.2695,                0.76734,                 1.1572,                 0.7907,                0.65306,                0.70283,                0.48447,                 0.7907,                0.65306,                0.69605,                0.49497,                 1.3247,                 2.7591,                 1.2522,                 1.4042,             1.2039e-05,             1.2039e-05,             1.2039e-05
