                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    907,                0.51813,                0.70414,                0.41795,                  1.006,                0.94095,                0.65385,                0.71706,                0.49579,                0.89047,                0.65385,                0.71701,                0.52797,                0.86591,                 1.9855,                0.97023,                 1.5036,              0.0055834,              0.0055834,              0.0055834
                    908,                0.53053,                0.72892,                0.42925,                 1.0077,                0.93982,                0.65385,                0.71333,                0.48402,                0.88118,                0.63462,                0.69514,                0.52464,                0.87519,                 2.0215,                0.97908,                 1.5147,              0.0055828,              0.0055828,              0.0055828
                    909,                0.51749,                0.72461,                0.43596,                 1.0189,                0.94437,                  0.653,                0.72833,                0.48377,                0.91662,                0.63422,                0.68733,                0.51867,                0.92275,                 2.0025,                0.98149,                 1.5706,              0.0055822,              0.0055822,              0.0055822
                    910,                0.50941,                0.68676,                0.43427,                 1.0173,                0.84709,                0.63928,                0.72038,                0.48741,                0.84709,                0.63928,                0.70846,                0.50779,                0.95347,                 1.9901,                0.92199,                  1.604,              0.0055816,              0.0055816,              0.0055816
                    911,                0.51023,                0.72939,                0.42336,                 1.0214,                0.84527,                0.65385,                0.71736,                 0.4788,                0.81816,                0.63462,                0.67916,                0.50815,                0.93184,                 1.9428,                0.93611,                 1.5856,               0.005581,               0.005581,               0.005581
                    912,                0.51332,                0.72035,                0.42756,                 1.0135,                0.86486,                0.61536,                0.70671,                0.47628,                0.86486,                0.61536,                0.68318,                 0.5033,                 0.9505,                 1.9111,                  0.894,                 1.6055,              0.0055804,              0.0055804,              0.0055804
                    913,                0.53987,                0.73804,                0.44724,                 1.0369,                0.81282,                0.66815,                0.71002,                 0.4767,                0.80748,                0.65385,                0.68541,                0.50583,                0.92256,                 1.8954,                0.88323,                 1.6054,              0.0055798,              0.0055798,              0.0055798
                    914,                0.49373,                0.68363,                0.42371,                 1.0016,                0.78795,                0.65385,                 0.7286,                0.48333,                0.89476,                0.57692,                0.69861,                0.51099,                0.88756,                 1.8895,                0.90787,                 1.5806,              0.0055792,              0.0055792,              0.0055792
                    915,                0.49592,                0.73305,                0.43533,                 1.0145,                0.81793,                0.63462,                0.73658,                0.48326,                0.81793,                0.63462,                0.72044,                0.52484,                 0.8761,                 1.8797,                0.92793,                 1.5962,              0.0055786,              0.0055786,              0.0055786
                    916,                0.48071,                0.63696,                0.41016,                 1.0019,                0.82497,                0.63462,                 0.7304,                0.49587,                0.82497,                0.63462,                0.72492,                0.52555,                 0.8968,                 1.8449,                0.92137,                 1.6062,               0.005578,               0.005578,               0.005578
                    917,                0.51218,                 0.7552,                 0.4178,                 1.0284,                0.77521,                0.69231,                0.73044,                 0.5067,                0.77521,                0.69231,                0.72536,                0.54482,                 0.9001,                 1.7997,                0.92091,                 1.5925,              0.0055774,              0.0055774,              0.0055774
                    918,                0.50093,                 0.7438,                0.43108,                 1.0267,                0.81118,                0.69231,                0.73861,                 0.5221,                0.81118,                0.69231,                 0.7299,                0.55368,                0.86675,                 1.7848,                0.91428,                 1.5619,              0.0055768,              0.0055768,              0.0055768
                    919,                0.48757,                0.63509,                 0.4187,                0.99403,                0.85249,                0.69231,                0.76099,                 0.5372,                0.91876,                0.65246,                0.76491,                0.57879,                0.87651,                 1.7692,                0.87012,                 1.5604,              0.0055761,              0.0055761,              0.0055761
                    920,                0.47955,                0.68247,                0.41919,                0.98892,                0.90446,                0.72828,                0.78231,                0.54719,                0.90446,                0.72828,                0.78534,                0.59105,                0.89019,                  1.761,                0.86435,                  1.549,              0.0055755,              0.0055755,              0.0055755
                    921,                 0.5167,                0.74921,                0.47283,                  1.029,                0.90202,                0.73077,                0.80362,                0.54177,                0.90202,                0.73077,                 0.7907,                0.58415,                 0.8663,                 1.7426,                0.89169,                 1.5161,              0.0055749,              0.0055749,              0.0055749
                    922,                0.47187,                 0.7436,                0.40861,                0.98047,                0.92318,                0.73077,                0.80896,                0.54684,                0.92318,                0.73077,                0.79269,                 0.5813,                0.84273,                 1.7486,                0.82768,                 1.4759,              0.0055743,              0.0055743,              0.0055743
                    923,                0.48036,                0.66416,                0.39791,                0.99527,                0.88846,                0.80769,                0.84064,                0.55121,                0.84464,                0.76923,                0.77358,                0.57559,                0.83725,                 1.7855,                0.79806,                 1.4909,              0.0055737,              0.0055737,              0.0055737
                    924,                0.49297,                0.69252,                0.40487,                0.99005,                0.94554,                0.80769,                0.84645,                0.56145,                0.87782,                   0.75,                0.77796,                0.58415,                0.83668,                   1.84,                0.79243,                 1.4921,              0.0055731,              0.0055731,              0.0055731
                    925,                0.53823,                0.77705,                  0.465,                 1.0445,                0.90976,                0.78846,                 0.8131,                0.56726,                0.83137,                   0.75,                0.78404,                0.59077,                0.88655,                 1.8461,                0.88516,                 1.5151,              0.0055725,              0.0055725,              0.0055725
                    926,                0.49341,                0.68033,                0.41706,                 1.0004,                 0.9108,                0.78549,                0.83227,                0.56589,                0.81927,                0.78466,                0.78589,                0.60398,                0.84688,                  1.789,                0.83094,                 1.4858,              0.0055719,              0.0055719,              0.0055719
                    927,                0.50816,                 0.6946,                0.44107,                 1.0175,                0.87673,                0.82075,                0.84179,                0.58825,                0.83567,                0.78246,                0.79966,                0.61633,                0.78384,                 1.7513,                0.77776,                 1.4514,              0.0055713,              0.0055713,              0.0055713
                    928,                0.50466,                0.66648,                 0.4249,                 1.0164,                0.82594,                0.82137,                0.83056,                0.58099,                0.83488,                  0.778,                0.81952,                 0.6193,                0.74264,                 1.7365,                0.78384,                 1.4011,              0.0055707,              0.0055707,              0.0055707
                    929,                0.49705,                0.69578,                0.43295,                 1.0144,                0.84462,                0.76923,                  0.798,                 0.5719,                0.84541,                0.73626,                0.81447,                0.61145,                0.73776,                 1.7592,                0.82544,                 1.4012,              0.0055701,              0.0055701,              0.0055701
                    930,                0.49063,                 0.7193,                0.39734,                 1.0094,                0.85017,                0.76923,                0.81046,                0.57858,                0.87671,                0.71154,                0.80798,                0.60222,                 0.7575,                 1.8059,                0.81904,                 1.4116,              0.0055695,              0.0055695,              0.0055695
                    931,                0.48951,                0.66387,                0.39401,                 1.0006,                0.84694,                0.78846,                 0.8118,                0.56938,                0.89403,                0.67308,                0.75743,                0.58817,                0.77587,                  1.941,                0.85455,                 1.4265,              0.0055689,              0.0055689,              0.0055689
                    932,                0.47767,                0.65476,                0.40048,                0.98462,                0.88072,                   0.71,                 0.8013,                0.55124,                0.91885,                0.65325,                0.75881,                0.58197,                0.82253,                 1.9843,                0.86118,                 1.4644,              0.0055683,              0.0055683,              0.0055683
                    933,                0.49488,                 0.6795,                0.40336,                 1.0104,                0.88254,                0.73077,                 0.7666,                0.53914,                0.88995,                0.67308,                0.73978,                0.57072,                0.89797,                 2.0016,                0.86523,                  1.513,              0.0055676,              0.0055676,              0.0055676
                    934,                0.48663,                0.67981,                 0.3985,                 1.0063,                0.94439,                0.65321,                0.74205,                0.52185,                0.94439,                0.65321,                0.72582,                 0.5554,                 1.1506,                  2.009,                 1.0853,                 1.6618,               0.005567,               0.005567,               0.005567
                    935,                0.48015,                0.64494,                0.39174,                0.97237,                0.91475,                0.65385,                0.73215,                0.51135,                0.91872,                0.65385,                0.73503,                0.55925,                 1.1117,                  1.859,                0.95892,                 1.6391,              0.0055664,              0.0055664,              0.0055664
                    936,                0.51507,                0.72745,                0.41818,                 1.0101,                0.93835,                0.63462,                 0.7021,                0.49718,                0.97285,                0.68908,                0.75805,                0.55729,                0.85607,                 1.6881,                0.79144,                 1.4737,              0.0055658,              0.0055658,              0.0055658
                    937,                0.52569,                0.71519,                0.41602,                 1.0185,                0.96728,                0.65385,                0.74527,                0.51196,                0.97213,                0.67094,                0.76237,                0.57259,                0.79602,                 1.6382,                0.75138,                 1.4213,              0.0055652,              0.0055652,              0.0055652
                    938,                0.45271,                0.61452,                0.38876,                0.97707,                0.94443,                0.69231,                0.77176,                0.51356,                0.91556,                0.65385,                0.74595,                0.57167,                0.81667,                 1.6862,                0.75334,                 1.4212,              0.0055646,              0.0055646,              0.0055646
                    939,                0.47406,                0.67169,                0.38815,                0.99398,                0.93488,                0.69231,                0.77337,                 0.5362,                0.89697,                0.66973,                0.74872,                0.57766,                0.80422,                 1.6648,                0.75773,                 1.4259,               0.005564,               0.005564,               0.005564
                    940,                0.49448,                0.68884,                0.39132,                0.97893,                0.89749,                0.69231,                0.75831,                0.54796,                0.89078,                0.67308,                0.73903,                0.57555,                  0.828,                 1.6341,                0.84839,                 1.4748,              0.0055634,              0.0055634,              0.0055634
                    941,                0.49132,                0.67978,                0.40855,                0.99707,                0.85409,                0.69231,                0.74584,                0.53323,                0.83013,                0.67308,                0.73422,                0.56202,                0.88687,                 1.6726,                 1.0223,                 1.5557,              0.0055628,              0.0055628,              0.0055628
                    942,                0.50007,                0.76171,                0.41163,                 1.0087,                0.81779,                0.71154,                0.74629,                0.50845,                0.79523,                0.69231,                0.74131,                0.54706,                 1.2149,                  1.712,                 1.3601,                 1.7869,              0.0055622,              0.0055622,              0.0055622
                    943,                0.47925,                0.68156,                0.37537,                0.98312,                0.85057,                0.67308,                0.75032,                0.51187,                0.83692,                0.69086,                0.75212,                0.54994,                 1.0019,                 1.6998,                 1.1073,                 1.6417,              0.0055616,              0.0055616,              0.0055616
                    944,                0.51178,                0.64011,                0.41313,                 1.0054,                0.87307,                0.66149,                0.74205,                0.51346,                0.92324,                0.65385,                0.76074,                0.55215,                0.86735,                 1.6686,                0.81204,                 1.5308,               0.005561,               0.005561,               0.005561
                    945,                0.47101,                0.68093,                0.42293,                0.97343,                0.81732,                0.68838,                 0.7419,                0.51686,                0.90814,                0.63462,                0.75551,                0.55538,                 0.9059,                 1.7014,                0.88214,                 1.5585,              0.0055604,              0.0055604,              0.0055604
                    946,                 0.4481,                0.64429,                0.37008,                0.98367,                 0.8742,                0.66827,                 0.7458,                0.52431,                 0.8742,                0.66827,                0.75509,                0.56003,                 1.0329,                 1.7364,                 1.1107,                 1.6068,              0.0055598,              0.0055598,              0.0055598
                    947,                0.45297,                0.66189,                0.38486,                0.99299,                0.88135,                0.63462,                0.74279,                0.53857,                0.74843,                0.71154,                0.73341,                0.56917,                 1.0454,                 1.7526,                 1.2108,                  1.613,              0.0055591,              0.0055591,              0.0055591
                    948,                0.46408,                0.70714,                0.40722,                0.98109,                 0.8638,                0.67308,                0.76041,                 0.5472,                0.84046,                0.70919,                0.73578,                0.57236,                0.84996,                 1.7967,                 0.9687,                 1.4924,              0.0055585,              0.0055585,              0.0055585
                    949,                0.46444,                0.65074,                0.38108,                 1.0039,                0.85982,                0.70782,                0.76203,                0.54946,                0.83649,                0.68874,                0.73365,                0.57323,                0.79027,                 1.8796,                0.83195,                 1.4673,              0.0055579,              0.0055579,              0.0055579
                    950,                 0.4491,                0.63069,                0.38003,                0.97274,                0.82322,                0.71651,                0.76824,                0.54916,                0.81566,                0.76589,                0.74973,                0.57699,                0.76743,                  1.803,                0.76902,                 1.4559,              0.0055573,              0.0055573,              0.0055573
                    951,                0.46937,                0.65136,                0.39535,                 1.0052,                0.78972,                0.72231,                0.74138,                0.53108,                0.81055,                0.74059,                0.74067,                0.58031,                0.77095,                 1.7268,                0.83207,                  1.416,              0.0055567,              0.0055567,              0.0055567
                    952,                 0.4767,                0.66991,                0.38345,                0.98072,                0.76494,                   0.75,                0.74135,                0.53985,                0.76494,                   0.75,                0.72997,                0.57909,                 0.7623,                  1.722,                0.82201,                 1.3878,              0.0055561,              0.0055561,              0.0055561
                    953,                 0.5098,                0.69277,                0.41884,                0.99558,                0.73753,                0.75661,                0.74345,                0.54235,                0.75595,                0.73077,                0.74275,                0.58164,                0.73556,                 1.7667,                0.77943,                 1.3881,              0.0055555,              0.0055555,              0.0055555
                    954,                0.46527,                0.62061,                0.39531,                0.98328,                0.77828,                0.74265,                 0.7343,                0.53217,                0.75819,                0.72367,                0.73799,                0.56533,                0.73109,                 1.8002,                0.79682,                 1.3984,              0.0055549,              0.0055549,              0.0055549
                    955,                0.51678,                0.68638,                0.41444,                 1.0051,                0.81918,                0.69706,                0.73733,                0.52612,                0.88695,                0.63462,                0.72823,                0.56157,                0.75592,                 1.8461,                0.81075,                 1.4086,              0.0055543,              0.0055543,              0.0055543
                    956,                0.46723,                0.64466,                0.40316,                0.97177,                0.85687,                0.69082,                0.73973,                0.51882,                0.83308,                0.67186,                0.72907,                0.55858,                0.79794,                 1.8468,                0.83538,                 1.4426,              0.0055537,              0.0055537,              0.0055537
                    957,                0.47681,                0.70712,                0.39399,                0.97879,                0.87661,                0.69231,                0.74649,                0.53001,                0.87661,                0.69231,                0.73706,                0.56013,                0.86302,                 1.8367,                0.87547,                 1.5357,              0.0055531,              0.0055531,              0.0055531
                    958,                0.46216,                0.67373,                 0.3899,                0.98066,                0.86733,                0.69231,                0.75309,                0.53171,                0.86733,                0.69231,                0.73569,                0.57675,                0.89357,                 1.8957,                0.90457,                 1.6115,              0.0055525,              0.0055525,              0.0055525
                    959,                0.47503,                0.69056,                 0.3878,                0.97638,                0.90985,                0.65385,                0.74828,                 0.5167,                0.90985,                0.65385,                0.72979,                0.57114,                0.88764,                 1.8887,                0.88996,                 1.6164,              0.0055519,              0.0055519,              0.0055519
                    960,                0.49536,                0.71653,                0.41394,                0.99993,                0.90355,                0.65385,                0.76612,                0.52575,                0.90355,                0.65385,                 0.7531,                0.57411,                 0.8376,                 1.8637,                  0.869,                  1.566,              0.0055513,              0.0055513,              0.0055513
                    961,                0.47454,                0.63762,                0.39082,                0.99057,                0.82848,                0.71154,                0.77257,                0.54954,                0.82848,                0.71154,                0.74718,                0.58222,                 0.7805,                 1.7984,                0.83812,                 1.5013,              0.0055506,              0.0055506,              0.0055506
                    962,                0.50181,                0.74207,                0.40932,                 1.0028,                 0.9647,                0.65385,                 0.7733,                0.55418,                0.87991,                0.65385,                0.74409,                 0.5844,                0.78104,                 1.7515,                0.83263,                 1.4779,                0.00555,                0.00555,                0.00555
                    963,                0.48203,                0.69969,                0.39286,                0.99441,                0.88095,                0.71154,                0.78111,                0.54498,                0.84975,                0.69231,                0.76186,                0.58869,                0.80099,                 1.7015,                  0.847,                 1.4623,              0.0055494,              0.0055494,              0.0055494
                    964,                0.50787,                0.72461,                0.40708,                 1.0007,                0.92278,                0.69231,                0.76533,                0.55614,                0.89715,                0.67308,                0.74671,                0.59491,                0.79491,                  1.595,                0.80466,                  1.407,              0.0055488,              0.0055488,              0.0055488
                    965,                0.51819,                 0.7367,                0.41732,                 1.0011,                0.86149,                   0.75,                0.76173,                0.55339,                 0.8394,                0.73077,                0.74462,                0.59644,                0.77426,                 1.5639,                 0.7594,                 1.3716,              0.0055482,              0.0055482,              0.0055482
                    966,                0.48108,                 0.7361,                0.39995,                0.98369,                0.92027,                0.73077,                0.76685,                0.55074,                0.89605,                0.71154,                0.73647,                0.58639,                0.78599,                 1.5784,                0.71611,                 1.4094,              0.0055476,              0.0055476,              0.0055476
                    967,                0.49758,                0.72951,                0.42343,                0.99127,                0.87949,                0.73077,                0.76545,                0.53986,                0.85612,                0.71154,                 0.7361,                 0.5841,                 0.7874,                 1.6242,                0.72894,                 1.4199,               0.005547,               0.005547,               0.005547
                    968,                0.46904,                0.68133,                 0.3764,                 1.0036,                 0.9173,                0.69231,                0.75542,                0.53264,                0.89182,                0.67308,                0.72445,                0.57595,                0.80845,                 1.6889,                0.79344,                 1.4305,              0.0055464,              0.0055464,              0.0055464
                    969,                0.46475,                0.63031,                0.39073,                0.97833,                0.91816,                0.69231,                 0.7528,                0.54639,                0.89265,                0.67308,                0.72121,                0.57721,                0.84186,                 1.7643,                0.91287,                 1.4496,              0.0055458,              0.0055458,              0.0055458
                    970,                0.47311,                 0.7014,                0.41024,                0.99231,                0.89577,                0.69231,                0.75022,                0.54187,                0.87089,                0.67308,                0.71614,                 0.5668,                0.81451,                  1.881,                0.91259,                 1.4294,              0.0055452,              0.0055452,              0.0055452
                    971,                0.51334,                 0.7203,                0.43259,                 1.0054,                  0.894,                0.67308,                0.75416,                0.53558,                0.86832,                0.65385,                 0.7162,                0.56591,                0.79059,                  1.922,                0.93267,                 1.4247,              0.0055446,              0.0055446,              0.0055446
                    972,                0.49619,                0.66224,                0.39226,                 1.0145,                0.85712,                 0.6922,                0.76257,                0.54817,                0.83645,                0.68855,                0.73679,                0.57153,                0.78168,                 1.8381,                0.90123,                 1.4345,               0.005544,               0.005544,               0.005544
                    973,                0.45947,                0.64041,                0.39637,                0.97356,                0.87721,                0.73077,                0.77668,                0.53997,                0.85394,                0.71154,                0.75068,                 0.5747,                0.78396,                 1.8149,                0.93076,                 1.4516,              0.0055434,              0.0055434,              0.0055434
                    974,                0.47172,                0.66835,                 0.3947,                0.97921,                0.88239,                0.72155,                0.78732,                0.53356,                0.84311,                0.73077,                  0.777,                0.57499,                0.80797,                 1.8328,                0.89141,                 1.4729,              0.0055428,              0.0055428,              0.0055428
                    975,                0.46716,                0.70878,                0.42085,                0.99275,                0.88332,                0.73077,                0.78582,                0.51405,                0.85971,                0.71154,                0.77337,                0.56393,                 0.8243,                 1.8287,                0.87721,                 1.4965,              0.0055421,              0.0055421,              0.0055421
                    976,                0.50476,                0.69074,                0.43066,                 1.0224,                0.89941,                0.68792,                0.78112,                0.51634,                0.96148,                0.59615,                0.73511,                0.56356,                0.81563,                 1.8867,                0.90659,                 1.4877,              0.0055415,              0.0055415,              0.0055415
                    977,                 0.4521,                0.68121,                  0.383,                0.98823,                 0.8907,                0.67308,                0.77273,                0.52658,                0.96854,                0.59223,                0.74943,                0.56771,                0.84458,                 1.9023,                 0.9748,                 1.5006,              0.0055409,              0.0055409,              0.0055409
                    978,                0.50799,                0.71487,                0.40134,                 1.0017,                0.85211,                0.69231,                0.74288,                0.52642,                 0.8139,                0.67284,                0.74262,                0.56371,                0.89861,                  1.946,                 1.0895,                 1.5396,              0.0055403,              0.0055403,              0.0055403
                    979,                0.45333,                0.63962,                0.37778,                0.96638,                0.89638,                0.66557,                0.73891,                0.51293,                0.87051,                0.64655,                0.72207,                0.55433,                0.96092,                 1.9789,                 1.1601,                 1.5324,              0.0055397,              0.0055397,              0.0055397
                    980,                0.46515,                0.67717,                0.39816,                 0.9897,                 0.8037,                0.70867,                0.74528,                0.52038,                0.90134,                0.59615,                0.71779,                0.55727,                0.99715,                 1.9854,                 1.1258,                  1.565,              0.0055391,              0.0055391,              0.0055391
                    981,                0.47268,                0.65505,                0.38068,                 0.9942,                0.87861,                0.71154,                0.78124,                0.55005,                0.87861,                0.71154,                0.76809,                0.57378,                0.88632,                 1.9212,                0.99012,                 1.5081,              0.0055385,              0.0055385,              0.0055385
                    982,                0.47091,                0.66517,                0.36933,                0.99157,                0.90274,                0.73077,                0.79523,                0.58328,                0.90274,                0.73077,                0.78223,                0.59995,                 0.8147,                 1.9148,                 0.9125,                  1.453,              0.0055379,              0.0055379,              0.0055379
                    983,                0.47427,                0.67562,                 0.3939,                0.97535,                0.86349,                0.72987,                0.79769,                0.58255,                0.86349,                0.72987,                0.78473,                0.60232,                0.79423,                  1.944,                0.87331,                  1.438,              0.0055373,              0.0055373,              0.0055373
                    984,                0.47045,                0.62068,                0.38259,                0.97929,                0.92204,                0.69231,                0.79115,                0.57787,                0.92204,                0.69231,                0.76967,                0.60854,                0.78024,                 1.8889,                0.89253,                 1.4174,              0.0055367,              0.0055367,              0.0055367
                    985,                0.47851,                0.67278,                0.37611,                0.99413,                0.97213,                0.67089,                0.77776,                0.57784,                0.91211,                0.69231,                0.76158,                0.60847,                0.79035,                 1.8261,                 0.9015,                 1.4091,              0.0055361,              0.0055361,              0.0055361
                    986,                0.49142,                0.68687,                0.40291,                0.99657,                0.99167,                0.69231,                0.76817,                0.56941,                0.96412,                0.67308,                0.75452,                0.59955,                0.79335,                 1.7987,                0.91238,                 1.4261,              0.0055355,              0.0055355,              0.0055355
                    987,                 0.4627,                0.67495,                0.39211,                0.98381,                0.99494,                0.69231,                0.75293,                 0.5568,                 0.9673,                0.67308,                 0.7534,                0.59276,                0.79553,                 1.7952,                0.93628,                 1.4344,              0.0055349,              0.0055349,              0.0055349
                    988,                0.47292,                 0.6481,                0.39458,                0.97245,                0.96519,                0.69231,                0.75626,                0.55461,                0.92223,                0.68425,                0.75207,                0.59384,                0.79334,                 1.7763,                  0.924,                 1.4389,              0.0055342,              0.0055342,              0.0055342
                    989,                0.48587,                0.65957,                0.38995,                 1.0061,                0.96391,                0.69231,                0.75678,                0.56442,                0.93693,                0.67308,                0.75501,                0.59955,                0.81171,                   1.78,                0.91494,                 1.4566,              0.0055336,              0.0055336,              0.0055336
                    990,                0.48693,                 0.6453,                0.39119,                0.98225,                0.99381,                0.67308,                0.75864,                0.55906,                0.96525,                0.65385,                0.75742,                0.60324,                0.87408,                 1.7681,                 0.8854,                 1.5162,               0.005533,               0.005533,               0.005533
                    991,                0.50607,                0.73587,                 0.4079,                 1.0111,                0.99095,                0.67308,                0.77137,                0.57205,                0.96264,                0.65385,                0.77282,                0.60328,                0.89446,                 1.7871,                0.92807,                 1.5367,              0.0055324,              0.0055324,              0.0055324
                    992,                0.47098,                0.70204,                0.41451,                0.99703,                  0.972,                0.66773,                 0.7846,                0.57818,                0.91941,                0.69231,                0.78997,                 0.6041,                0.88057,                 1.8739,                0.89677,                 1.5326,              0.0055318,              0.0055318,              0.0055318
                    993,                0.43748,                0.64346,                0.37483,                0.95139,                0.97219,                0.67221,                0.78612,                 0.5749,                0.92249,                0.68671,                0.79069,                0.60146,                 0.9322,                 1.8956,                0.94246,                 1.6004,              0.0055312,              0.0055312,              0.0055312
                    994,                0.47518,                0.64088,                0.39223,                0.99225,                      1,                0.64935,                0.78041,                0.57715,                0.84079,                0.71094,                0.79007,                0.59697,                0.99895,                 1.8937,                 1.0582,                 1.6055,              0.0055306,              0.0055306,              0.0055306
                    995,                0.45266,                0.65565,                0.38924,                0.98132,                0.91574,                0.67308,                0.77574,                0.56786,                0.86015,                0.70969,                0.78476,                0.58787,                 1.1011,                 1.9247,                 1.1561,                 1.7339,                0.00553,                0.00553,                0.00553
                    996,                0.47367,                0.65727,                0.38796,                0.99244,                0.88064,                0.70944,                0.77051,                0.54928,                0.82039,                0.71154,                0.77692,                0.57874,                 1.1533,                 1.8803,                 1.2499,                  1.844,              0.0055294,              0.0055294,              0.0055294
                    997,                0.45209,                0.66351,                0.36772,                0.97196,                0.90243,                0.71143,                0.77343,                0.55289,                0.82699,                0.73549,                 0.7885,                0.58311,                 1.1597,                 1.8534,                 1.2895,                 1.8495,              0.0055288,              0.0055288,              0.0055288
                    998,                0.45486,                0.64733,                 0.3969,                0.95858,                0.87485,                0.67219,                 0.7731,                0.54455,                0.77229,                0.76923,                0.79153,                0.58226,                 1.2057,                 1.8019,                 1.3073,                 1.8892,              0.0055282,              0.0055282,              0.0055282
                    999,                0.48601,                0.69078,                0.38917,                0.99471,                0.84982,                0.69231,                0.78237,                0.55864,                0.84982,                0.69231,                0.79556,                0.59284,                 1.2122,                 1.7818,                 1.3313,                 1.9218,              0.0055276,              0.0055276,              0.0055276
                   1000,                0.45354,                0.62478,                0.39856,                 0.9863,                 0.8506,                0.69231,                0.78143,                0.54022,                 0.8506,                0.69231,                0.78137,                0.57595,                 1.1323,                 1.7591,                  1.181,                 1.7665,               0.005527,               0.005527,               0.005527
