                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    421,                0.91365,                   1.21,                0.78416,                 1.4839,                0.88088,                0.65306,                0.76966,                0.49399,                0.88088,                0.65306,                0.77273,                0.50964,                 1.5383,                 2.7932,                 1.4163,                 2.2442,             3.7091e-05,             3.7091e-05,             3.7091e-05
                    422,                0.89126,                 1.1516,                0.75493,                 1.4539,                0.92997,                 0.5422,                 0.7051,                0.45887,                0.92997,                 0.5422,                0.67956,                0.48951,                  1.525,                 2.8331,                 1.5574,                 2.2151,             3.7087e-05,             3.7087e-05,             3.7087e-05
                    423,                0.91693,                 1.1584,                0.78477,                 1.4666,                 0.8998,                0.53061,                0.67318,                0.42365,                0.85513,                0.57143,                0.62925,                0.43247,                 1.6514,                 3.0732,                 1.7757,                 2.2818,             3.7083e-05,             3.7083e-05,             3.7083e-05
                    424,                0.87481,                 1.0564,                0.73146,                 1.4454,                0.89943,                0.61224,                0.71513,                0.41438,                0.86902,                0.59184,                0.68014,                0.46776,                 1.7146,                  2.627,                 1.5964,                 2.3377,             3.7079e-05,             3.7079e-05,             3.7079e-05
                    425,                0.88323,                 1.0617,                0.76732,                 1.4867,                0.90763,                0.60177,                0.70492,                0.45292,                0.90763,                0.60177,                0.69467,                0.50565,                 1.6647,                   2.66,                 1.6153,                 2.2968,             3.7075e-05,             3.7075e-05,             3.7075e-05
                    426,                0.90306,                 1.1109,                 0.7548,                 1.4794,                 0.8799,                0.63265,                0.72391,                0.46162,                 0.8799,                0.63265,                0.70483,                0.49927,                 1.5531,                 2.6666,                 1.4569,                 2.2146,             3.7072e-05,             3.7072e-05,             3.7072e-05
                    427,                0.76718,                 1.0742,                0.69492,                 1.3707,                0.70848,                0.69388,                0.72058,                 0.4576,                0.72188,                0.68871,                0.70572,                0.51362,                 1.4826,                 2.5795,                 1.4014,                 2.1437,             3.7068e-05,             3.7068e-05,             3.7068e-05
                    428,                0.81427,                 1.0704,                 0.6874,                 1.3686,                 0.8364,                0.62615,                0.71835,                0.48323,                 0.8364,                0.62615,                0.70949,                0.50929,                 1.5376,                 2.5105,                  1.397,                 2.2052,             3.7064e-05,             3.7064e-05,             3.7064e-05
                    429,                0.83896,                 1.0569,                0.70828,                  1.405,                0.78784,                0.59184,                0.67246,                0.46403,                0.83309,                0.61119,                0.69446,                0.47779,                 1.5574,                 2.6006,                 1.5788,                 2.1758,              3.706e-05,              3.706e-05,              3.706e-05
                    430,                0.87564,                 1.0332,                0.76327,                  1.457,                0.74411,                0.57143,                0.64692,                0.43089,                0.77519,                0.59184,                0.66854,                0.44852,                 1.6246,                 2.8159,                 1.7668,                 2.2437,             3.7056e-05,             3.7056e-05,             3.7056e-05
                    431,                0.86321,                 1.0694,                0.72082,                 1.4719,                0.86662,                0.53061,                0.66349,                0.41938,                0.88192,                0.55102,                0.68263,                0.46536,                 1.6551,                 2.7325,                 1.6995,                 2.2596,             3.7052e-05,             3.7052e-05,             3.7052e-05
                    432,                0.84395,                 1.0208,                 0.7158,                 1.4371,                0.81185,                0.55102,                0.67402,                 0.4431,                0.84192,                0.57143,                0.65448,                0.47262,                 1.5301,                 2.5457,                 1.5849,                 2.1954,             3.7049e-05,             3.7049e-05,             3.7049e-05
                    433,                0.86815,                 1.1532,                0.74377,                  1.434,                 0.7244,                0.61224,                0.68688,                0.46653,                0.74795,                0.61224,                0.66125,                0.47648,                 1.4818,                 2.7135,                 1.6024,                 2.1647,             3.7045e-05,             3.7045e-05,             3.7045e-05
                    434,                0.84433,                 1.0642,                0.70524,                 1.3933,                0.90853,                0.60825,                0.71751,                0.47834,                0.87805,                0.58784,                 0.6721,                0.49963,                 1.4782,                 2.7821,                 1.6398,                 2.1478,             3.7041e-05,             3.7041e-05,             3.7041e-05
                    435,                0.84868,                0.98823,                0.70248,                 1.4086,                0.91313,                0.65306,                0.70452,                 0.4795,                0.93002,                0.61224,                0.67797,                0.50924,                 1.4906,                 2.7241,                 1.6429,                 2.1741,             3.7037e-05,             3.7037e-05,             3.7037e-05
                    436,                0.80282,                 1.0377,                0.64988,                 1.3632,                0.72695,                0.63265,                0.69198,                0.43598,                0.90193,                0.55102,                0.66407,                0.47792,                 1.6085,                 2.8533,                 1.6708,                  2.256,             3.7033e-05,             3.7033e-05,             3.7033e-05
                    437,                0.78915,                 1.0003,                0.65042,                  1.417,                0.82745,                0.58728,                0.69115,                0.47402,                0.82745,                0.58728,                0.68604,                0.49124,                 1.4669,                 2.6673,                 1.5318,                 2.1795,             3.7029e-05,             3.7029e-05,             3.7029e-05
                    438,                0.82616,                0.99888,                0.67951,                  1.405,                0.79728,                0.72249,                0.74431,                0.47684,                0.79728,                0.72249,                0.73392,                0.50604,                 1.4774,                 2.8233,                 1.4566,                 2.2026,             3.7026e-05,             3.7026e-05,             3.7026e-05
                    439,                 0.8264,                 1.0271,                 0.6746,                 1.3912,                0.81791,                0.64182,                0.73301,                0.48116,                0.71849,                0.69388,                0.70964,                0.50014,                 1.4599,                 2.8981,                 1.4184,                 2.1788,             3.7022e-05,             3.7022e-05,             3.7022e-05
                    440,                0.84789,                  1.032,                0.71464,                 1.4343,                0.76127,                 0.7159,                0.75141,                0.48672,                0.73968,                0.69589,                0.74063,                0.51414,                 1.5011,                 2.8272,                 1.3798,                 2.1823,             3.7018e-05,             3.7018e-05,             3.7018e-05
                    441,                0.84181,                0.98009,                0.71658,                 1.4282,                0.82775,                0.61224,                0.68587,                0.47572,                0.80876,                0.63265,                0.70059,                 0.4895,                 1.5478,                 2.9314,                 1.6028,                  2.219,             3.7014e-05,             3.7014e-05,             3.7014e-05
                    442,                0.83327,                 1.0466,                0.68246,                 1.4091,                0.78055,                0.61224,                0.71082,                0.49554,                0.81917,                0.64724,                0.72907,                0.51013,                 1.4283,                 3.0204,                 1.4809,                 2.1149,              3.701e-05,              3.701e-05,              3.701e-05
                    443,                0.76611,                 0.9856,                0.63976,                 1.3657,                 0.8558,                0.69388,                 0.7602,                0.50229,                0.85713,                0.69388,                0.77793,                0.53388,                 1.4615,                 3.1656,                 1.3009,                 2.1371,             3.7006e-05,             3.7006e-05,             3.7006e-05
                    444,                0.83778,                 1.0629,                0.68686,                 1.4221,                0.88106,                0.59184,                0.68519,                0.41267,                0.91752,                0.59184,                0.69293,                0.46787,                 1.6603,                 3.2067,                 1.5656,                 2.2688,             3.7003e-05,             3.7003e-05,             3.7003e-05
                    445,                0.78843,                0.98209,                0.67588,                 1.3596,                0.78887,                0.63265,                0.69352,                0.43354,                0.87337,                0.59184,                0.66734,                 0.4707,                 1.5902,                 2.9375,                 1.4005,                 2.2039,             3.6999e-05,             3.6999e-05,             3.6999e-05
                    446,                0.79288,                0.96918,                0.66307,                 1.3693,                0.76971,                0.61394,                0.68266,                0.44081,                 0.7953,                0.63434,                0.69238,                0.48344,                 1.5961,                  2.755,                  1.509,                 2.2565,             3.6995e-05,             3.6995e-05,             3.6995e-05
                    447,                0.82224,                 1.0189,                0.69891,                 1.3928,                0.88074,                0.63265,                 0.7083,                0.45479,                0.85178,                0.61224,                0.68501,                0.49035,                 1.6172,                 2.7116,                 1.6153,                 2.2426,             3.6991e-05,             3.6991e-05,             3.6991e-05
                    448,                0.79552,                 1.0596,                0.69584,                 1.3831,                0.98912,                0.57143,                0.71693,                 0.4668,                0.98912,                0.57143,                0.69161,                0.49521,                 1.5303,                 2.7925,                 1.5256,                 2.1622,             3.6987e-05,             3.6987e-05,             3.6987e-05
                    449,                0.80579,                 1.0177,                0.67637,                 1.3736,                0.87844,                0.63265,                0.74109,                 0.4877,                0.88332,                0.63265,                0.70318,                0.51431,                 1.4758,                 2.6737,                 1.3845,                 2.1271,             3.6983e-05,             3.6983e-05,             3.6983e-05
                    450,                0.80088,                0.94419,                0.66591,                  1.394,                 0.8443,                0.66411,                0.74298,                 0.4779,                 0.8702,                0.68422,                0.74725,                0.52829,                 1.5646,                 2.4729,                 1.3236,                 2.1814,              3.698e-05,              3.698e-05,              3.698e-05
                    451,                0.82504,                 1.0759,                0.70849,                 1.4031,                0.89374,                0.55102,                0.66793,                0.43583,                0.92684,                0.57143,                0.69482,                0.47272,                 1.6194,                 2.6928,                 1.6371,                 2.2269,             3.6976e-05,             3.6976e-05,             3.6976e-05
                    452,                0.84185,                 1.0192,                0.69907,                  1.391,                0.88125,                0.60592,                0.67737,                0.44837,                0.93678,                0.60497,                0.67347,                0.45601,                 1.5692,                 2.9832,                 1.6657,                  2.172,             3.6972e-05,             3.6972e-05,             3.6972e-05
                    453,                0.75946,                 1.0064,                0.65334,                 1.3659,                0.86947,                0.61224,                0.72177,                0.47649,                 0.8371,                0.59184,                0.69488,                0.50076,                 1.4845,                 2.7601,                 1.4897,                 2.1366,             3.6968e-05,             3.6968e-05,             3.6968e-05
                    454,                0.79888,                 1.0572,                0.67169,                 1.4067,                0.89935,                0.61224,                0.71111,                0.49896,                0.93056,                0.63265,                0.72675,                0.52707,                  1.499,                 2.6653,                 1.6003,                 2.1668,             3.6964e-05,             3.6964e-05,             3.6964e-05
                    455,                0.84657,                 1.0449,                0.69664,                 1.4463,                0.80248,                0.67347,                 0.7232,                0.51161,                0.80248,                0.67347,                0.70638,                0.53496,                 1.4365,                 2.6923,                 1.5348,                 2.0861,              3.696e-05,              3.696e-05,              3.696e-05
                    456,                0.77571,                0.95326,                0.67895,                 1.3552,                0.83547,                0.69388,                0.75711,                0.45714,                0.88636,                0.63265,                0.74242,                0.52583,                 1.5259,                 2.6314,                 1.4133,                 2.1588,             3.6957e-05,             3.6957e-05,             3.6957e-05
                    457,                0.77914,                0.93854,                0.63607,                 1.3743,                0.90878,                   0.61,                0.71884,                0.46529,                0.90878,                   0.61,                0.69621,                0.51815,                 1.5103,                 2.6626,                 1.5194,                 2.1557,             3.6953e-05,             3.6953e-05,             3.6953e-05
                    458,                0.80514,                 1.0618,                0.68304,                 1.4137,                0.83851,                0.55102,                0.65472,                0.38986,                0.86978,                0.57143,                0.65867,                0.45945,                 1.7487,                 2.6921,                 1.6588,                 2.3373,             3.6949e-05,             3.6949e-05,             3.6949e-05
                    459,                0.77572,                 1.0184,                0.63884,                 1.3511,                0.81456,                0.65306,                0.72024,                0.44594,                0.84085,                0.64707,                  0.724,                0.50697,                 1.6066,                  2.697,                 1.3267,                  2.234,             3.6945e-05,             3.6945e-05,             3.6945e-05
                    460,                0.85546,                  1.026,                0.68772,                 1.4165,                0.84502,                0.66774,                0.73799,                0.47544,                0.84078,                0.65306,                0.72345,                 0.5196,                  1.555,                 2.6695,                 1.4201,                 2.1919,             3.6941e-05,             3.6941e-05,             3.6941e-05
                    461,                0.82248,                 1.0603,                 0.6824,                 1.3924,                0.95503,                0.55102,                0.68212,                0.44744,                0.96539,                0.56928,                0.68045,                0.48805,                 1.5399,                 2.7957,                 1.5652,                 2.2009,             3.6937e-05,             3.6937e-05,             3.6937e-05
                    462,                0.81277,                 1.0767,                0.71891,                 1.3783,                 0.8433,                0.65306,                0.75169,                 0.4666,                0.85578,                0.65306,                0.72177,                0.48977,                 1.4797,                 2.6038,                 1.3156,                 2.1125,             3.6934e-05,             3.6934e-05,             3.6934e-05
                    463,                0.78565,                 1.0325,                0.67053,                 1.3528,                0.92873,                0.61224,                0.72497,                0.45083,                0.92873,                0.61224,                0.72882,                0.50536,                  1.476,                 2.5824,                 1.4571,                 2.1309,              3.693e-05,              3.693e-05,              3.693e-05
                    464,                0.81835,                 1.0324,                0.68614,                 1.3663,                0.82823,                0.73469,                0.76451,                0.47825,                0.89098,                0.66727,                0.72299,                0.52172,                 1.5802,                 2.8946,                 1.5054,                  2.229,             3.6926e-05,             3.6926e-05,             3.6926e-05
                    465,                0.76767,                0.99945,                0.69544,                 1.3858,                0.79195,                0.63265,                0.71942,                0.45963,                0.87118,                0.59184,                  0.701,                0.49318,                 1.5149,                 2.8686,                 1.5158,                 2.1974,             3.6922e-05,             3.6922e-05,             3.6922e-05
                    466,                0.80475,                 1.0369,                0.69109,                  1.385,                0.91518,                0.61224,                0.74601,                0.46798,                0.91518,                0.61224,                0.72508,                0.50649,                 1.5219,                 2.8832,                 1.4123,                 2.2098,             3.6918e-05,             3.6918e-05,             3.6918e-05
                    467,                0.81178,                 1.0576,                0.65747,                 1.3611,                0.83449,                0.73469,                 0.7563,                0.46766,                0.92763,                0.67347,                0.76355,                0.52347,                 1.5142,                 2.7678,                 1.2984,                 2.1808,             3.6914e-05,             3.6914e-05,             3.6914e-05
                    468,                0.78347,                0.97734,                0.65749,                 1.3481,                0.77212,                0.69151,                0.74845,                0.46001,                0.84733,                0.67347,                0.79198,                 0.5312,                 1.5542,                 2.6214,                 1.4449,                 2.1739,             3.6911e-05,             3.6911e-05,             3.6911e-05
                    469,                0.74345,                 0.9021,                0.61099,                 1.3451,                 0.8422,                0.65306,                 0.7513,                0.45552,                0.88456,                0.67347,                0.74897,                0.51106,                 1.5653,                 2.6191,                 1.4254,                 2.2023,             3.6907e-05,             3.6907e-05,             3.6907e-05
                    470,                0.75953,                0.91301,                0.63412,                 1.3445,                0.81735,                0.61224,                0.74102,                0.47585,                0.81735,                0.61224,                0.73573,                0.52884,                 1.5131,                 2.7654,                 1.4391,                  2.142,             3.6903e-05,             3.6903e-05,             3.6903e-05
                    471,                0.82179,                  1.023,                0.71233,                 1.4177,                 0.9225,                0.55102,                0.72481,                0.46334,                0.88069,                0.63265,                0.72931,                0.51354,                 1.6182,                 2.7398,                 1.5842,                 2.2122,             3.6899e-05,             3.6899e-05,             3.6899e-05
                    472,                0.75974,                0.96722,                 0.6243,                   1.34,                0.80096,                0.61224,                0.70562,                0.46683,                0.80117,                0.65797,                 0.7221,                0.50287,                  1.584,                 2.6805,                  1.593,                 2.1819,             3.6895e-05,             3.6895e-05,             3.6895e-05
                    473,                0.83087,                0.96602,                0.73244,                 1.4339,                 0.8247,                0.69388,                0.74852,                0.47707,                 0.8247,                0.69388,                0.77331,                0.53386,                  1.481,                  2.609,                 1.4095,                 2.1266,             3.6891e-05,             3.6891e-05,             3.6891e-05
                    474,                0.80216,                0.98167,                0.65709,                 1.3548,                0.83368,                0.69388,                0.78837,                0.49404,                0.85931,                0.71429,                0.80478,                0.54632,                 1.5021,                 2.6134,                 1.3563,                 2.1503,             3.6888e-05,             3.6888e-05,             3.6888e-05
                    475,                0.76763,                 1.0275,                0.64037,                 1.3529,                0.87227,                0.55762,                0.67994,                0.45695,                0.90406,                0.57704,                 0.6804,                0.49445,                 1.4509,                 2.6885,                 1.6141,                 2.1236,             3.6884e-05,             3.6884e-05,             3.6884e-05
                    476,                0.85411,                 1.0257,                0.73311,                 1.4038,                0.87149,                0.55368,                0.68667,                0.46805,                0.87149,                0.55368,                0.68343,                  0.509,                 1.4383,                 2.6635,                 1.6537,                 2.0967,              3.688e-05,              3.688e-05,              3.688e-05
                    477,                 0.8174,                 1.0141,                0.66664,                 1.4037,                0.91901,                0.59184,                0.71464,                0.47016,                0.91901,                0.59184,                0.70084,                0.50812,                 1.5192,                  2.555,                 1.5044,                 2.1487,             3.6876e-05,             3.6876e-05,             3.6876e-05
                    478,                0.79165,                 1.0538,                0.66623,                 1.3902,                0.93406,                0.57831,                0.71072,                0.47144,                0.96695,                0.59722,                0.70262,                 0.5043,                 1.5247,                 2.5586,                 1.5235,                 2.1442,             3.6872e-05,             3.6872e-05,             3.6872e-05
                    479,                0.75994,                0.95818,                0.63596,                 1.3244,                0.93672,                0.60434,                0.72935,                0.44646,                0.98395,                0.61224,                0.72788,                0.51064,                 1.6144,                 2.8559,                 1.4656,                 2.2715,             3.6868e-05,             3.6868e-05,             3.6868e-05
                    480,                0.83693,                0.99573,                0.68424,                 1.3992,                0.89382,                0.59184,                0.70234,                0.46267,                0.89382,                0.59184,                0.68794,                 0.5063,                 1.6115,                 3.0109,                 1.5648,                 2.2728,             3.6865e-05,             3.6865e-05,             3.6865e-05
                    481,                0.77012,                  1.042,                0.66392,                  1.344,                0.92935,                0.53061,                0.74417,                0.50222,                0.91196,                0.57143,                0.70955,                0.52644,                 1.5484,                 2.9785,                 1.5596,                 2.1995,             3.6861e-05,             3.6861e-05,             3.6861e-05
                    482,                0.74405,                0.92957,                0.62112,                 1.3269,                0.77691,                0.61224,                0.73787,                0.48577,                0.91991,                0.57143,                0.73998,                 0.5174,                  1.489,                   2.81,                 1.4293,                 2.1419,             3.6857e-05,             3.6857e-05,             3.6857e-05
                    483,                0.78942,                 0.9124,                0.61484,                 1.3452,                0.92255,                0.59184,                0.75357,                0.47916,                0.97753,                0.59184,                  0.749,                0.52988,                  1.516,                 2.7263,                 1.3379,                 2.1602,             3.6853e-05,             3.6853e-05,             3.6853e-05
                    484,                0.72646,                0.94442,                0.59904,                 1.3165,                 0.8504,                 0.7551,                0.80452,                 0.4719,                0.96858,                0.62925,                 0.7654,                0.54741,                 1.5297,                 2.6164,                 1.3246,                 2.1638,             3.6849e-05,             3.6849e-05,             3.6849e-05
                    485,                0.77825,                0.90045,                0.62096,                 1.3277,                 0.9312,                0.63265,                0.74178,                0.48702,                0.95277,                0.63265,                0.75708,                 0.5474,                 1.5141,                 2.6625,                 1.3862,                 2.1405,             3.6845e-05,             3.6845e-05,             3.6845e-05
                    486,                0.77519,                0.98308,                0.63083,                 1.3704,                0.93516,                0.59184,                0.69882,                0.46623,                0.93516,                0.59184,                0.68845,                0.50168,                 1.4916,                 2.6927,                  1.549,                 2.1158,             3.6842e-05,             3.6842e-05,             3.6842e-05
                    487,                0.72798,                0.91683,                0.60258,                 1.3182,                0.83758,                0.63149,                0.72367,                0.46241,                0.88889,                0.59184,                0.70919,                0.52305,                 1.4979,                 2.8322,                 1.4043,                 2.1194,             3.6838e-05,             3.6838e-05,             3.6838e-05
                    488,                0.83925,                 1.0145,                0.69113,                 1.3631,                0.84141,                0.67347,                0.75148,                 0.4785,                0.90629,                0.61224,                 0.7236,                0.52891,                 1.5114,                 3.0446,                 1.4277,                 2.1424,             3.6834e-05,             3.6834e-05,             3.6834e-05
                    489,                0.79854,                0.97197,                0.68268,                 1.3695,                0.80796,                0.65306,                0.72262,                 0.4707,                0.87385,                0.63265,                0.70864,                0.51061,                 1.4832,                 2.8547,                 1.4815,                 2.1387,              3.683e-05,              3.683e-05,              3.683e-05
                    490,                0.80587,                0.94041,                0.68139,                 1.3636,                0.95674,                0.57143,                0.69411,                0.45008,                0.95674,                0.57143,                0.68092,                0.48834,                 1.4707,                 2.8033,                 1.4762,                 2.1677,             3.6826e-05,             3.6826e-05,             3.6826e-05
                    491,                0.77403,                  1.051,                0.68874,                 1.3667,                0.82227,                0.59184,                0.67729,                0.46056,                0.85099,                0.61224,                0.67283,                0.46164,                 1.4995,                 2.9458,                  1.439,                 2.1812,             3.6822e-05,             3.6822e-05,             3.6822e-05
                    492,                0.78436,                0.98807,                0.67844,                  1.362,                0.76702,                0.65306,                0.69391,                0.43711,                0.81765,                0.64071,                0.67479,                 0.4644,                 1.6289,                 2.9834,                 1.6154,                 2.2768,             3.6819e-05,             3.6819e-05,             3.6819e-05
                    493,                0.82858,                 1.0085,                0.71135,                 1.3968,                0.94581,                0.57143,                0.72339,                0.43978,                0.94581,                0.57143,                0.68781,                0.48249,                  1.647,                 2.9629,                 1.5498,                 2.2863,             3.6815e-05,             3.6815e-05,             3.6815e-05
                    494,                0.77945,                0.99661,                0.67193,                 1.3523,                0.83003,                0.65306,                0.70565,                0.47048,                0.85715,                0.61226,                0.68907,                0.51281,                  1.505,                 2.7838,                 1.4722,                 2.1852,             3.6811e-05,             3.6811e-05,             3.6811e-05
                    495,                0.81596,                 1.0393,                 0.6538,                 1.3844,                0.82825,                0.63265,                0.71323,                0.46901,                0.85918,                0.59184,                0.69274,                0.50212,                 1.5233,                 2.9761,                 1.5491,                 2.1667,             3.6807e-05,             3.6807e-05,             3.6807e-05
                    496,                0.80272,                   1.01,                 0.6538,                  1.351,                0.83018,                0.61224,                0.70335,                0.46437,                0.82656,                0.58371,                0.66841,                 0.5019,                 1.5458,                 3.1444,                 1.5988,                 2.1982,             3.6803e-05,             3.6803e-05,             3.6803e-05
                    497,                0.75953,                0.94198,                0.63788,                 1.3172,                0.87358,                0.56427,                0.70458,                0.48831,                0.90516,                0.58446,                0.69767,                0.49348,                 1.4851,                 3.2263,                 1.5627,                 2.1521,             3.6799e-05,             3.6799e-05,             3.6799e-05
                    498,                 0.7367,                0.95632,                0.62774,                 1.3048,                0.87489,                0.63265,                0.75434,                 0.4875,                0.87489,                0.63265,                0.71454,                0.50875,                 1.4415,                 3.0368,                 1.4095,                 2.1068,             3.6796e-05,             3.6796e-05,             3.6796e-05
                    499,                0.78572,                0.91994,                0.64504,                 1.3158,                0.93313,                0.63265,                0.77957,                0.49247,                0.93313,                0.63265,                 0.7415,                0.51926,                 1.3948,                 2.8884,                 1.2937,                 2.0706,             3.6792e-05,             3.6792e-05,             3.6792e-05
                    500,                0.80493,                 1.0249,                0.66406,                 1.3695,                0.74185,                0.70388,                0.75991,                0.51163,                0.96513,                0.63265,                0.75429,                 0.5198,                 1.3603,                 2.8257,                 1.2776,                 1.9989,             3.6788e-05,             3.6788e-05,             3.6788e-05
                    501,                0.78788,                0.94594,                0.65896,                 1.3605,                0.76273,                 0.7551,                0.77968,                0.51911,                0.90334,                0.69388,                0.77515,                0.53723,                 1.3764,                 2.6992,                  1.278,                 2.0591,             3.6784e-05,             3.6784e-05,             3.6784e-05
                    502,                0.79418,                 1.0259,                0.67497,                 1.3824,                0.84985,                0.69308,                0.77547,                0.51412,                0.82351,                0.66667,                0.73166,                0.53637,                 1.4412,                 2.5221,                 1.4369,                 2.1204,              3.678e-05,              3.678e-05,              3.678e-05
                    503,                0.71636,                0.94628,                0.62322,                 1.3264,                0.90861,                0.67347,                0.76968,                0.50309,                0.96653,                0.58943,                0.71158,                0.53532,                 1.4313,                  2.656,                 1.4381,                  2.089,             3.6777e-05,             3.6777e-05,             3.6777e-05
                    504,                0.65851,                0.86496,                0.56025,                 1.2496,                 0.8646,                0.65164,                 0.7208,                0.46886,                0.91388,                0.65306,                0.71321,                0.52008,                 1.4541,                 2.7745,                 1.4985,                 2.0848,             3.6773e-05,             3.6773e-05,             3.6773e-05
                    505,                0.79776,                 1.0708,                0.64493,                 1.3455,                0.88199,                0.61015,                0.71656,                0.45413,                0.91142,                0.63006,                0.70756,                  0.508,                 1.4708,                 2.7618,                 1.3759,                 2.1035,             3.6769e-05,             3.6769e-05,             3.6769e-05
                    506,                0.78811,                0.94725,                0.64484,                 1.3784,                0.87973,                0.63265,                0.73163,                0.47173,                0.91001,                0.63265,                0.70562,                0.52394,                 1.3603,                 2.7129,                 1.3466,                 2.0065,             3.6765e-05,             3.6765e-05,             3.6765e-05
                    507,                 0.6694,                0.96821,                0.59325,                 1.2592,                0.93566,                0.65306,                0.76781,                0.49995,                0.93566,                0.65306,                0.73154,                0.51908,                 1.3126,                 2.6144,                  1.394,                  1.963,             3.6761e-05,             3.6761e-05,             3.6761e-05
                    508,                0.73755,                 1.0375,                0.65176,                  1.321,                0.87914,                0.63265,                 0.7423,                0.49716,                0.90836,                0.65306,                0.72852,                 0.5125,                 1.3717,                 2.6424,                  1.506,                 2.0262,             3.6757e-05,             3.6757e-05,             3.6757e-05
                    509,                0.75142,                 1.0436,                 0.6497,                 1.3321,                0.92685,                0.61224,                0.73717,                0.46658,                0.92685,                0.61224,                0.71967,                0.52428,                 1.4022,                 2.4629,                 1.3799,                 2.0559,             3.6754e-05,             3.6754e-05,             3.6754e-05
                    510,                0.71015,                0.92643,                0.59376,                 1.2974,                0.76359,                0.61224,                0.70223,                 0.4908,                 0.9329,                 0.5676,                0.68837,                0.50892,                 1.4102,                 2.5727,                 1.4842,                 2.0948,              3.675e-05,              3.675e-05,              3.675e-05
                    511,                0.77546,                0.94911,                0.64814,                 1.3413,                0.78347,                0.61224,                0.68067,                 0.4776,                0.78347,                0.61224,                0.65047,                0.48161,                 1.4523,                 2.7542,                 1.5213,                 2.0921,             3.6746e-05,             3.6746e-05,             3.6746e-05
                    512,                0.74979,                 1.0202,                0.67825,                 1.3382,                 0.8964,                0.61224,                0.73775,                 0.4854,                0.92846,                0.63265,                0.74154,                0.53765,                 1.4407,                 2.5448,                 1.3393,                 2.0969,             3.6742e-05,             3.6742e-05,             3.6742e-05
                    513,                0.73023,                0.90905,                0.63319,                 1.2996,                0.88452,                0.69388,                0.77169,                0.48691,                0.89181,                0.69388,                0.76686,                0.53086,                 1.4796,                 2.5997,                  1.249,                 2.1614,             3.6738e-05,             3.6738e-05,             3.6738e-05
                    514,                0.78829,                0.94354,                0.66153,                 1.3139,                 0.8512,                0.69388,                0.77335,                0.50291,                0.87623,                0.71429,                0.78159,                0.53555,                 1.4013,                 2.6733,                 1.2119,                 2.1018,             3.6734e-05,             3.6734e-05,             3.6734e-05
